person_id	name	name_type	source
person:orcid:0000-0001-9005-9185	M. A. C. de Jongh	PUBLICATION_NAME	doi:10.1007/s11136-019-02256-z
person:orcid:0000-0001-9005-9185	Mariska A. C. de Jongh	PUBLICATION_NAME	doi:10.1186/s12955-020-01404-1
person:orcid:0000-0001-9071-2842	Stacey Rand	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:orcid:0000-0001-9074-7359	Ademola Joshua Itiola	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:orcid:0000-0001-9125-1697	Anna Selivanova	PUBLICATION_NAME	doi:10.1007/s40273-018-0647-0
person:orcid:0000-0001-9125-1697	Anna Selivanova	PUBLICATION_NAME	doi:10.1371/journal.pone.0190111
person:orcid:0000-0001-9364-5788	Brittany Humphries	PUBLICATION_NAME	doi:10.1136/bmjopen-2024-097598
person:orcid:0000-0001-9502-4678	Darrin Baines	PUBLICATION_NAME	doi:10.1007/s40273-021-01002-z
person:orcid:0000-0001-9502-4678	Darrin Baines	PUBLICATION_NAME	doi:10.1007/s40273-021-01100-y
person:orcid:0000-0001-9558-304x	Bin Zheng	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0001-9571-576x	I. Spronk	PUBLICATION_NAME	doi:10.1007/s11136-019-02256-z
person:orcid:0000-0001-9571-576x	I. Spronk	PUBLICATION_NAME	doi:10.1186/s12955-020-01394-0
person:orcid:0000-0001-9571-576x	I. Spronk	PUBLICATION_NAME	doi:10.1186/s12955-021-01771-3
person:orcid:0000-0001-9571-576x	Inge Spronk	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:orcid:0000-0001-9571-576x	Inge Spronk	PUBLICATION_NAME	doi:10.1186/s12955-020-01404-1
person:orcid:0000-0001-9571-576x	Inge Spronk	PUBLICATION_NAME	doi:10.1186/s41687-021-00406-x
person:orcid:0000-0001-9571-576x	Inge Spronk	PUBLICATION_NAME	doi:10.3389/fpubh.2021.744405
person:orcid:0000-0001-9610-8507	Chakib Nejjari	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0001-9749-1747	John Basmaji	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9784-6472	Dong Dong	PUBLICATION_NAME	doi:10.1007/s10198-024-01682-2
person:orcid:0000-0001-9937-4149	Le Ann Chen	PUBLICATION_NAME	doi:10.1186/s12955-024-02290-7
person:orcid:0000-0001-9949-9224	Minsu Ock	PUBLICATION_NAME	doi:10.3961/jpmph.22.151
person:orcid:0000-0001-9970-3045	Marko Ogorevc	PUBLICATION_NAME	doi:10.1007/s40273-020-00994-4
person:orcid:0000-0001-9970-3045	Marko Ogorevc	PUBLICATION_NAME	doi:10.1007/s40273-023-01280-9
person:orcid:0000-0001-9970-3045	Marko Ogorevc	PUBLICATION_NAME	doi:10.1016/j.jval.2021.03.019
person:orcid:0000-0002-0109-3283	Madelon B. Bronner	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:orcid:0000-0002-0113-6917	Raoh-Fang Pwu	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:orcid:0000-0002-0115-9596	Espen Walderhaug	PUBLICATION_NAME	doi:10.1186/s41687-020-00247-0
person:orcid:0000-0002-0122-0123	Kathleen Doherty	PUBLICATION_NAME	doi:10.1007/s11136-026-04230-y
person:orcid:0000-0002-0138-9252	Renata Linertová	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:orcid:0000-0002-0177-0192	Jeonghoon Ahn	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:orcid:0000-0002-0178-7007	Jiaxing Zhang	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-102509
person:orcid:0000-0002-0245-9849	Francesco Malandrini	PUBLICATION_NAME	doi:10.1007/s40258-022-00772-7
person:orcid:0000-0002-0273-824x	Sabine Siesling	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:orcid:0000-0002-0360-3427	Francois Lamontagne	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0377-3389	Carmen Dirksen	PUBLICATION_NAME	doi:10.3389/fpsyg.2023.1175402
person:orcid:0000-0002-0412-4276	Bas Donkers	PUBLICATION_NAME	doi:10.1007/s40273-018-0694-6
person:orcid:0000-0002-0457-2175	Fredrik Norström	PUBLICATION_NAME	doi:10.1186/s12955-022-02083-w
person:orcid:0000-0002-0476-8397	Werner Brouwer	PUBLICATION_NAME	doi:10.1007/s10198-025-01823-1
person:orcid:0000-0002-0484-1419	Rogier Donders	PUBLICATION_NAME	doi:10.1007/s11136-017-1512-x
person:orcid:0000-0002-0525-8516	Andrew Gilbert	PUBLICATION_NAME	doi:10.1007/s40271-025-00787-x
person:orcid:0000-0002-0525-8516	Andrew S Gilbert	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:orcid:0000-0002-0525-8516	Andrew S. Gilbert	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:orcid:0000-0002-0525-8516	Andrew Simon Gilbert	PUBLICATION_NAME	doi:10.1007/s40271-025-00729-7
person:orcid:0000-0002-0680-7353	Juan Carlos Rejon-Parrilla	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:orcid:0000-0002-0702-1715	Marian Sorin Paveliu	PUBLICATION_NAME	doi:10.1007/s10198-022-01481-7
person:orcid:0000-0002-0702-1715	Marian Sorin Paveliu	PUBLICATION_NAME	doi:10.1186/s12955-023-02144-8
person:orcid:0000-0002-0918-7540	Kirsten Howard	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:orcid:0000-0002-1000-4780	Andrew M. Garratt	PUBLICATION_NAME	doi:10.1007/s11136-025-04133-4
person:orcid:0000-0002-1002-2989	Robert Fowler	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1175-2211	Caique de Melo do Espirito Santo	PUBLICATION_NAME	doi:10.1007/s10198-025-01770-x
person:orcid:0000-0002-1323-4223	Xiuqin Xiong	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:orcid:0000-0002-1323-4223	Xiuqin Xiong	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:orcid:0000-0002-1323-4223	Xiuqin Xiong	PUBLICATION_NAME	doi:10.3390/children10101604
person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds	PUBLICATION_NAME	doi:10.1007/s11136-019-02256-z
person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds	PUBLICATION_NAME	doi:10.1007/s11136-020-02496-4
person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:orcid:0000-0002-1336-5899	Annie Hawton	PUBLICATION_NAME	doi:10.1007/s11136-026-04229-5
person:orcid:0000-0002-1387-8686	Olga Husson	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:orcid:0000-0002-1433-818x	Verônica Souza Santos	PUBLICATION_NAME	doi:10.1007/s10198-025-01770-x
person:orcid:0000-0002-1433-818x	Verônica Souza Santos	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:orcid:0000-0002-1502-0659	Lisa A Wozniak	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:orcid:0000-0002-1502-0659	Lisa A Wozniak	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:orcid:0000-0002-1541-3989	Yolanda Ramallo-Fariña	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:orcid:0000-0002-1633-2179	Lars Lindholm	PUBLICATION_NAME	doi:10.1007/s11136-020-02469-7
person:orcid:0000-0002-1633-2179	Lars Lindholm	PUBLICATION_NAME	doi:10.1186/s12955-022-02083-w
person:orcid:0000-0002-1686-4458	Katrina J Williams	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0000-0002-1716-9123	Anouk S. Huberts	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:orcid:0000-0002-1998-9408	David Feeny	PUBLICATION_NAME	doi:10.1007/s40273-015-0292-9
person:orcid:0000-0002-2013-6963	Sarah C Smith	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:orcid:0000-0002-2013-6963	Sarah C. Smith	PUBLICATION_NAME	doi:10.1186/s41687-024-00761-5
person:orcid:0000-0002-2022-4939	Maggie Yu	PUBLICATION_NAME	doi:10.1097/mlr.0000000000002315
person:orcid:0000-0002-2115-2447	Mark Harrison	PUBLICATION_NAME	doi:10.1097/mlr.0000000000002315
person:orcid:0000-0002-2130-4420	Rod Middleton	PUBLICATION_NAME	doi:10.1007/s11136-026-04229-5
person:orcid:0000-0002-2399-6942	Zhongyu Lang	PUBLICATION_NAME	doi:10.1007/s10198-023-01612-8
person:orcid:0000-0002-2399-6942	Zhongyu Lang	PUBLICATION_NAME	doi:10.1007/s10198-025-01812-4
person:orcid:0000-0002-2399-6942	Zhongyu Lang	PUBLICATION_NAME	doi:10.1007/s40273-025-01493-0
person:orcid:0000-0002-2485-505x	Gebremedhin Beedemariam Gebretekle	PUBLICATION_NAME	doi:10.1186/s12955-024-02305-3
person:orcid:0000-0002-2501-3057	Kelvin K W Chan	PUBLICATION_NAME	doi:10.3390/curroncol32060308
person:orcid:0000-0002-2501-3057	Kelvin K. W. Chan	PUBLICATION_NAME	doi:10.3390/curroncol32110645
person:orcid:0000-0002-2559-6483	Adam Martin	PUBLICATION_NAME	doi:10.1007/s10198-023-01569-8
person:orcid:0000-0002-2570-1685	Mona Aghdaee	PUBLICATION_NAME	doi:10.1136/bmjopen-2023-080985
person:orcid:0000-0002-2592-8310	Xiaodong Liu	PUBLICATION_NAME	doi:10.1186/s12955-023-02177-z
person:orcid:0000-0002-2635-7484	Red Thaddeus D Miguel	PUBLICATION_NAME	doi:10.1007/s11136-022-03143-w
person:orcid:0000-0002-2739-6995	Jie Jiang	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0002-2791-9960	Gayathri Kumar	PUBLICATION_NAME	doi:10.1007/s40273-025-01545-5
person:orcid:0000-0002-2862-2990	Claudio Jommi	PUBLICATION_NAME	doi:10.1007/s40258-022-00772-7
person:orcid:0000-0002-2874-8948	Simon J W Oczkowski	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-2903-1631	Margaret Herridge	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-3025-4066	T Braithwaite	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0002-3216-9076	Samar F. Farid	PUBLICATION_NAME	doi:10.1186/s41687-025-00985-z
person:orcid:0000-0002-3288-036x	Ekaterina Bogatyreva	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:orcid:0000-0002-3288-036x	Ekaterina Bogatyreva	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:orcid:0000-0002-3379-2433	Carina Persson	PUBLICATION_NAME	doi:10.1007/s11136-018-1985-2
person:orcid:0000-0002-3405-6577	Doha Achak	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0002-3531-0389	Slavica Kochovska	PUBLICATION_NAME	doi:10.1007/s11136-024-03817-7
person:orcid:0000-0002-3581-6451	Eskinder Eshetu Ali	PUBLICATION_NAME	doi:10.1186/s12955-024-02305-3
person:orcid:0000-0002-3614-2401	Biruck Gashawbeza	PUBLICATION_NAME	doi:10.1186/s12955-024-02305-3
person:orcid:0000-0002-3730-1996	Maciej Niewada	PUBLICATION_NAME	doi:10.1007/s40273-019-00811-7
person:orcid:0000-0002-3745-4060	J-Matthias Graf von der Schulenburg	PUBLICATION_NAME	doi:10.1007/s40273-018-0615-8
person:orcid:0000-0002-3745-4060	J.-Matthias Graf von der Schulenburg	PUBLICATION_NAME	doi:10.1186/s12955-017-0617-9
person:orcid:0000-0002-3797-949x	Fabianna Resende de Jesus-Moraleida	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:orcid:0000-0002-3816-9106	Yuanyuan Gu	PUBLICATION_NAME	doi:10.1136/bmjopen-2023-080985
person:orcid:0000-0002-3948-6488	Péter L Lakatos	PUBLICATION_NAME	doi:10.1007/s10198-024-01719-6
person:orcid:0000-0002-4186-314x	Briony Dow	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:orcid:0000-0002-4186-314x	Briony Dow	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:orcid:0000-0002-4186-314x	Briony Dow	PUBLICATION_NAME	doi:10.1007/s40271-025-00729-7
person:orcid:0000-0002-4186-314x	Briony Dow	PUBLICATION_NAME	doi:10.1007/s40271-025-00787-x
person:orcid:0000-0002-4290-4863	Jessica Taranto	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0002-4331-3141	S. Polinder	PUBLICATION_NAME	doi:10.1007/s11136-019-02256-z
person:orcid:0000-0002-4331-3141	S. Polinder	PUBLICATION_NAME	doi:10.1186/s12955-020-01394-0
person:orcid:0000-0002-4331-3141	S. Polinder	PUBLICATION_NAME	doi:10.1186/s12955-021-01771-3
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1007/s11136-019-02156-2
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1007/s11136-020-02496-4
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1186/s12955-019-1139-4
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1186/s12955-020-01404-1
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.1186/s41687-021-00406-x
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.3389/fpubh.2021.744405
person:orcid:0000-0002-4331-3141	Suzanne Polinder	PUBLICATION_NAME	doi:10.3390/nu16162591
person:orcid:0000-0002-4441-6687	Carlotta Varriale	PUBLICATION_NAME	doi:10.1007/s41669-024-00486-7
person:orcid:0000-0002-4601-0955	Takashi Fukuda	PUBLICATION_NAME	doi:10.1177/0272989x211001859
person:orcid:0000-0002-4749-5536	Hoang Van Minh	PUBLICATION_NAME	doi:10.1007/s11136-020-02469-7
person:orcid:0000-0002-4749-5536	Hoang Van Minh	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:orcid:0000-0002-4758-7588	Jonathan L Nazari	PUBLICATION_NAME	doi:10.1007/s11136-025-04003-z
person:orcid:0000-0002-4758-7588	Jonathan L. Nazari	PUBLICATION_NAME	doi:10.1007/s40273-022-01222-x
person:orcid:0000-0002-4832-7833	Simone Kreimeier	PUBLICATION_NAME	doi:10.1007/s10198-020-01205-9
person:orcid:0000-0002-4832-7833	Simone Kreimeier	PUBLICATION_NAME	doi:10.1007/s11136-019-02115-x
person:orcid:0000-0002-4832-7833	Simone Kreimeier	PUBLICATION_NAME	doi:10.1007/s40273-022-01143-9
person:orcid:0000-0002-4832-7833	Simone Kreimeier	PUBLICATION_NAME	doi:10.1016/j.jval.2021.03.019
person:orcid:0000-0002-4867-929x	Bin Wu	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:orcid:0000-0002-4875-5379	Catharina G M Groothuis-Oudshoorn	PUBLICATION_NAME	doi:10.1186/s12955-022-01989-9
person:orcid:0000-0002-4949-9303	Pleunie P. M. Rood	PUBLICATION_NAME	doi:10.3390/nu16162591
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s11136-025-03990-3
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s11136-026-04246-4
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.3390/children10101604
person:orcid:0000-0002-5332-5226	Renee Jones	PUBLICATION_NAME	doi:10.3390/children8080714
person:orcid:0000-0002-5373-410x	Pedro Serrano-Aguilar	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:orcid:0000-0002-5416-5658	Asmaa Azizi	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0002-5473-1592	Azhar Hussain	PUBLICATION_NAME	doi:10.1186/s12955-025-02397-5
person:orcid:0000-0002-5569-3188	M. J. M. Panneman	PUBLICATION_NAME	doi:10.1007/s11136-020-02496-4
person:orcid:0000-0002-5569-3188	Martien J. Panneman	PUBLICATION_NAME	doi:10.1007/s11136-019-02156-2
person:orcid:0000-0002-5599-2209	Natalie Carvalho	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:orcid:0000-0002-5626-8116	Lidia García-Pérez	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:orcid:0000-0002-5649-6768	Manuela Joore	PUBLICATION_NAME	doi:10.3389/fpsyg.2023.1175402
person:orcid:0000-0002-5692-8882	Lee Constable	PUBLICATION_NAME	doi:10.1007/s11136-026-04246-4
person:orcid:0000-0002-5882-6070	Liying Zhang	PUBLICATION_NAME	doi:10.1007/s10198-025-01812-4
person:orcid:0000-0002-5956-8990	Maggie Abbassi	PUBLICATION_NAME	doi:10.1007/s40271-022-00572-0
person:orcid:0000-0002-5956-8990	Maggie Abbassi	PUBLICATION_NAME	doi:10.1007/s40273-021-01100-y
person:orcid:0000-0002-5956-8990	Maggie Abbassi	PUBLICATION_NAME	doi:10.1007/s40273-022-01208-9
person:orcid:0000-0002-5956-8990	Maggie Abbassi	PUBLICATION_NAME	doi:10.1136/bmjopen-2021-051727
person:orcid:0000-0002-5956-8990	Maggie M Abbassi	PUBLICATION_NAME	doi:10.1007/s40273-021-01002-z
person:orcid:0000-0002-5956-8990	Maggie M. Abbassi	PUBLICATION_NAME	doi:10.1186/s41687-025-00985-z
person:orcid:0000-0002-6012-2785	Jing Wu	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0002-6048-521x	Sabrina Storgaard Sørensen	PUBLICATION_NAME	doi:10.1007/s40258-021-00639-3
person:orcid:0000-0002-6095-2295	Valentin Brodszky	PUBLICATION_NAME	doi:10.1007/s10198-024-01719-6
person:orcid:0000-0002-6143-1555	Allison L. Soprovich	PUBLICATION_NAME	doi:10.1002/hsr2.70308
person:orcid:0000-0002-6143-1555	Allison Soprovich	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:orcid:0000-0002-6143-1555	Allison Soprovich	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:orcid:0000-0002-6182-499x	Fitsum Sebsibe Teni	PUBLICATION_NAME	doi:10.1136/bmjopen-2020-048176
person:orcid:0000-0002-6182-499x	Fitsum Sebsibe Teni	PUBLICATION_NAME	doi:10.1186/s12955-023-02115-z
person:orcid:0000-0002-6182-499x	Fitsum Sebsibe Teni	PUBLICATION_NAME	doi:10.2196/27669
person:orcid:0000-0002-6213-5264	Niall D Ferguson	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-6359-8797	Wolfgang Hoffmann	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:orcid:0000-0002-6399-5741	Logan Trenaman	PUBLICATION_NAME	doi:10.1097/mlr.0000000000002315
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	PUBLICATION_NAME	doi:10.1007/s11136-026-04246-4
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	PUBLICATION_NAME	doi:10.3390/children10101604
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	PUBLICATION_NAME	doi:10.3390/children8080714
person:orcid:0000-0002-6463-1106	Erik Buskens	PUBLICATION_NAME	doi:10.1007/s40273-018-0647-0
person:orcid:0000-0002-6530-5513	Francois Lauzier	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-6555-8916	Stephan Devriese	PUBLICATION_NAME	doi:10.1007/s41669-022-00353-3
person:orcid:0000-0002-6891-2650	Jie Jiang	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:orcid:0000-0002-6952-7770	Shinichi Noto	PUBLICATION_NAME	doi:10.1177/0272989x211001859
person:orcid:0000-0002-6986-3969	Heike Jacobi	PUBLICATION_NAME	doi:10.1007/s12311-023-01597-3
person:orcid:0000-0002-6986-3969	Heike Jacobi	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:orcid:0000-0002-7127-9462	Cathrine Mihalopoulos	PUBLICATION_NAME	doi:10.1007/s11136-023-03372-7
person:orcid:0000-0002-7127-9462	Cathrine Mihalopoulos	PUBLICATION_NAME	doi:10.1007/s40273-025-01509-9
person:orcid:0000-0002-7142-3364	Hilary Short	PUBLICATION_NAME	doi:10.1002/hsr2.70308
person:orcid:0000-0002-7142-3364	Hilary Short	PUBLICATION_NAME	doi:10.1007/s11136-025-03983-2
person:orcid:0000-0002-7142-3364	Hilary Short	PUBLICATION_NAME	doi:10.1007/s11136-025-04074-y
person:orcid:0000-0002-7142-3364	Hilary Short	PUBLICATION_NAME	doi:10.1186/s12955-023-02207-w
person:orcid:0000-0002-7299-6594	Kirsten M Fiest	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-7302-7293	Frances Batchelor	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:orcid:0000-0002-7302-7293	Frances Batchelor	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:orcid:0000-0002-7302-7293	Frances Batchelor	PUBLICATION_NAME	doi:10.1007/s40271-025-00729-7
person:orcid:0000-0002-7302-7293	Frances Batchelor	PUBLICATION_NAME	doi:10.1007/s40271-025-00787-x
person:orcid:0000-0002-7319-7188	Jan Passchier	PUBLICATION_NAME	doi:10.1007/s11136-016-1445-9
person:orcid:0000-0002-7319-7188	Jan Passchier	PUBLICATION_NAME	doi:10.1007/s40273-017-0538-9
person:orcid:0000-0002-7319-7188	Jan Passchier	PUBLICATION_NAME	doi:10.1186/s12889-018-5706-0
person:orcid:0000-0002-7319-7188	Jan Passchier	PUBLICATION_NAME	doi:10.1371/journal.pone.0197098
person:orcid:0000-0002-7319-7188	Jan Passchier	PUBLICATION_NAME	doi:10.1371/journal.pone.0200966
person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran	PUBLICATION_NAME	doi:10.1186/s41687-024-00761-5
person:orcid:0000-0002-7753-4233	Hugh Gravelle	PUBLICATION_NAME	doi:10.1136/bmjopen-2024-084440
person:orcid:0000-0002-7797-4722	Samir Ahid	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0002-7913-7274	Joanna Lawrence	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0002-8169-1645	R R A Bourne	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0002-8222-0781	Kjeld Møller Pedersen	PUBLICATION_NAME	doi:10.1007/s40258-021-00639-3
person:orcid:0000-0002-8229-4369	Hanish Kodali	PUBLICATION_NAME	doi:10.1213/ane.0000000000007107
person:orcid:0000-0002-8249-7481	Fang- Ju Lin	PUBLICATION_NAME	doi:10.1371/journal.pone.0209344
person:orcid:0000-0002-8249-7481	Fang- Ju Lin	PUBLICATION_NAME	doi:10.1371/journal.pone.0305983
person:orcid:0000-0002-8293-7061	Bram Rochwerg	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-8314-8259	Bin Wu	PUBLICATION_NAME	doi:10.1002/ppul.71031
person:orcid:0000-0002-8314-8259	Bin Wu	PUBLICATION_NAME	doi:10.1007/s10198-021-01309-w
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1007/s11136-026-04294-w
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1007/s40273-025-01509-9
person:orcid:0000-0002-8385-5965	Gang Chen	PUBLICATION_NAME	doi:10.1371/journal.pone.0302886
person:orcid:0000-0002-8438-2901	Karen McLean	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0002-8639-5191	Louis Niessen	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:orcid:0000-0002-8639-5191	Louis W. Niessen	PUBLICATION_NAME	doi:10.1186/s41687-024-00761-5
person:orcid:0000-0002-8756-8699	Airton Tetelbom Stein	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:orcid:0000-0002-8773-2786	Carolien Verheij	PUBLICATION_NAME	doi:10.3390/nu16162591
person:orcid:0000-0002-8859-926x	Udeni De Silva Perera	PUBLICATION_NAME	doi:10.1371/journal.pone.0302886
