publication_id	author_order	source_person_id	resolved_person_id	source_name	source_orcid	openalex_id	openalex_name	openalex_orcid	resolution_method	resolution_status	note
doi:10.1186/s13643-025-03060-2	4	author:doi:10.1186/s13643-025-03060-2:4	person:eqmember:17938	Mimmi Åström		A5055089597	Mimmi Åström	0000-0002-6711-5262	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s13643-025-03060-2	5	author:doi:10.1186/s13643-025-03060-2:5	person:eqmember:17930	Michael Herdman		A5122382360	M. Herdman		CANONICAL_NAME_AND_AFFILIATION	ACCEPTED	
doi:10.1186/s13643-025-03060-2	6	author:doi:10.1186/s13643-025-03060-2:6	person:openalex:A5063917571	Gashaw Arega		A5063917571	Gashaw Arega		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1186/s13643-025-03060-2	7	author:doi:10.1186/s13643-025-03060-2:7	person:eqmember:17982	Sarah Derrett		A5021576811	Sarah Derrett	0000-0003-2867-0498	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-020-00247-0	1	author:doi:10.1186/s41687-020-00247-0:1	person:eqmember:17897	Kim Rand		A5041551368	Kim Rand	0000-0001-7692-4099	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-020-00247-0	2	author:doi:10.1186/s41687-020-00247-0:2	person:orcid:0000-0003-1071-0017	Espen Ajo Arnevik		A5082703972	Espen Ajo Arnevik	0000-0003-1071-0017	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-020-00247-0	3	author:doi:10.1186/s41687-020-00247-0:3	person:orcid:0000-0002-0115-9596	Espen Walderhaug		A5078816855	Espen Walderhaug	0000-0002-0115-9596	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-021-00406-x	1	orcid:0000-0001-9571-576x	person:orcid:0000-0001-9571-576x	Inge Spronk	0000-0001-9571-576x		Inge Spronk	0000-0001-9571-576x	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-021-00406-x	2	orcid:0000-0002-4331-3141	person:orcid:0000-0002-4331-3141	Suzanne Polinder	0000-0002-4331-3141		Suzanne Polinder	0000-0002-4331-3141	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-021-00406-x	3	orcid:0000-0002-8364-1086	person:eqmember:17861	Gouke J. Bonsel	0000-0002-8364-1086		Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-021-00406-x	4	author:doi:10.1186/s41687-021-00406-x:4	person:eqmember:19005	M. F. Janssen			M. F. Janssen		REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Exact reviewed name alias and the same Erasmus MC affiliation as the ORCID-identified member
doi:10.1186/s41687-021-00406-x	5	orcid:0000-0002-2055-548x	person:eqmember:17895	Juanita A. Haagsma	0000-0002-2055-548x		Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	1	author:doi:10.1186/s41687-023-00560-4:1	person:leader:510242c8d95e	Lucky G Ngwira		A5063482306	Lucky G. Ngwira	0000-0002-2695-8917	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	2	author:doi:10.1186/s41687-023-00560-4:2	person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran		A5033232150	Hendramoorthy Maheswaran	0000-0002-7375-4845	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	3	author:doi:10.1186/s41687-023-00560-4:3	person:eqmember:17877	Janine Verstraete		A5006452129	Janine Verstraete	0000-0002-1148-4747	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	4	author:doi:10.1186/s41687-023-00560-4:4	person:orcid:0000-0003-3121-6050	Stavros Petrou		A5089167457	Stavros Petrou	0000-0003-3121-6050	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	5	author:doi:10.1186/s41687-023-00560-4:5	person:orcid:0000-0002-8639-5191	Louis Niessen		A5048876130	Louis Niessen	0000-0002-8639-5191	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-023-00560-4	6	author:doi:10.1186/s41687-023-00560-4:6	person:orcid:0000-0002-2013-6963	Sarah C Smith		A5067989104	Sarah C. Smith	0000-0002-2013-6963	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-024-00761-5	1	orcid:0000-0002-2695-8917	person:leader:510242c8d95e	Lucky Gift Ngwira	0000-0002-2695-8917	A5063482306	Lucky G. Ngwira	0000-0002-2695-8917	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-024-00761-5	2	author:doi:10.1186/s41687-024-00761-5:2	person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran		A5033232150	Hendramoorthy Maheswaran	0000-0002-7375-4845	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-024-00761-5	3	author:doi:10.1186/s41687-024-00761-5:3	person:orcid:0000-0003-3121-6050	Stavros Petrou		A5089167457	Stavros Petrou	0000-0003-3121-6050	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-024-00761-5	4	author:doi:10.1186/s41687-024-00761-5:4	person:orcid:0000-0002-8639-5191	Louis W. Niessen		A5048876130	Louis Niessen	0000-0002-8639-5191	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-024-00761-5	5	author:doi:10.1186/s41687-024-00761-5:5	person:orcid:0000-0002-2013-6963	Sarah C. Smith		A5067989104	Sarah C. Smith	0000-0002-2013-6963	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00928-8	1	author:doi:10.1186/s41687-025-00928-8:1	person:leader:ece94cf47888	Begashaw Melaku Gebresillassie		A5013305477	Begashaw Melaku Gebresillassie	0000-0003-0071-732x	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00928-8	2	author:doi:10.1186/s41687-025-00928-8:2	person:leader:d9674d98607b	Yared Belete Belay		A5086002810	Yared Belete Belay	0000-0001-5473-3857	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00928-8	3	author:doi:10.1186/s41687-025-00928-8:3	person:orcid:0000-0003-0519-509x	Adeladlew Kassie Netere		A5064571617	Adeladlew Kassie Netere	0000-0003-0519-509x	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00928-8	4	author:doi:10.1186/s41687-025-00928-8:4	person:eqmember:17956	Ning Yan Gu		A5063972558	Ning Yan Gu	0000-0002-1250-7605	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00985-z	1	author:doi:10.1186/s41687-025-00985-z:1	person:openalex:A5125757955	Manar G. Elgaar		A5125757955	Manar G. Elgaar		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1186/s41687-025-00985-z	2	author:doi:10.1186/s41687-025-00985-z:2	person:eqmember:17877	Janine Verstraete		A5006452129	Janine Verstraete	0000-0002-1148-4747	CANONICAL_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00985-z	3	author:doi:10.1186/s41687-025-00985-z:3	person:eqmember:17847	Fatima Al Sayah		A5058978537	Fatima Hussein Al Sayah		CANONICAL_NAME_AND_AFFILIATION	ACCEPTED	
doi:10.1186/s41687-025-00985-z	4	author:doi:10.1186/s41687-025-00985-z:4	person:openalex:A5125700763	Fatma S. E. Ebeid		A5125700763	Fatma S. E. Ebeid		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1186/s41687-025-00985-z	5	author:doi:10.1186/s41687-025-00985-z:5	person:orcid:0000-0002-5956-8990	Maggie M. Abbassi		A5032499712	Maggie Abbassi	0000-0002-5956-8990	AUTHOR_ORCID	ACCEPTED	
doi:10.1186/s41687-025-00985-z	6	author:doi:10.1186/s41687-025-00985-z:6	person:orcid:0000-0002-3216-9076	Samar F. Farid		A5001251189	Samar Farid	0000-0002-3216-9076	AUTHOR_ORCID	ACCEPTED	
doi:10.1213/ane.0000000000007107	1	author:doi:10.1213/ane.0000000000007107:1	person:leader:c2d00c5008f7	Joshua M Bonsel		A5090783923	Joshua M. Bonsel	0000-0002-9143-5506	CANONICAL_ORCID	ACCEPTED	
doi:10.1213/ane.0000000000007107	2	author:doi:10.1213/ane.0000000000007107:2	person:orcid:0000-0002-8229-4369	Hanish Kodali		A5084065579	Hanish Kodali	0000-0002-8229-4369	AUTHOR_ORCID	ACCEPTED	
doi:10.1213/ane.0000000000007107	3	author:doi:10.1213/ane.0000000000007107:3	person:orcid:0000-0001-7058-5102	Jashvant Poeran		A5002493085	Jashvant Poeran	0000-0001-7058-5102	AUTHOR_ORCID	ACCEPTED	
doi:10.1213/ane.0000000000007107	4	author:doi:10.1213/ane.0000000000007107:4	person:eqmember:17861	Gouke J Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0190111	1	orcid:0000-0001-9125-1697	person:orcid:0000-0001-9125-1697	Anna Selivanova	0000-0001-9125-1697	A5112390873	Anna Selivanova		AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0190111	2	author:doi:10.1371/journal.pone.0190111:2	person:eqmember:17964	Paul F. M. Krabbe		A5061371202	Paul F. M. Krabbe	0000-0001-6042-1243	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	1	orcid:0000-0002-7336-3043	person:eqmember:17855	Fredrick Dermawan Purba	0000-0002-7336-3043	A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	2	author:doi:10.1371/journal.pone.0197098:2	person:openalex:A5113535557	Joke A. M. Hunfeld		A5113535557	Joke A. M. Hunfeld		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1371/journal.pone.0197098	3	author:doi:10.1371/journal.pone.0197098:3	person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah		A5037744802	Aulia Iskandarsyah	0000-0002-9526-6922	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	4	author:doi:10.1371/journal.pone.0197098:4	person:leader:fbb9eb69f451	Titi Sahidah Fitriana		A5049547434	Titi Sahidah Fitriana	0000-0001-5062-6886	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	5	author:doi:10.1371/journal.pone.0197098:5	person:orcid:0000-0001-5126-9104	Sawitri S. Sadarjoen		A5014483970	Sawitri S. Sadarjoen	0000-0001-5126-9104	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	6	author:doi:10.1371/journal.pone.0197098:6	person:orcid:0000-0002-7319-7188	Jan Passchier		A5026470404	Jan Passchier	0000-0002-7319-7188	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0197098	7	author:doi:10.1371/journal.pone.0197098:7	person:eqmember:17875	Jan J. V. Busschbach		A5020122364	Jan J.V. Busschbach	0000-0002-8602-0381	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	1	author:doi:10.1371/journal.pone.0200966:1	person:orcid:0000-0001-5091-3180	Hari Setyowibowo		A5046364454	Hari Setyowibowo	0000-0001-5091-3180	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	2	author:doi:10.1371/journal.pone.0200966:2	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	3	author:doi:10.1371/journal.pone.0200966:3	person:openalex:A5113535557	Joke A M Hunfeld		A5113535557	Joke A. M. Hunfeld		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1371/journal.pone.0200966	4	author:doi:10.1371/journal.pone.0200966:4	person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah		A5037744802	Aulia Iskandarsyah	0000-0002-9526-6922	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	5	author:doi:10.1371/journal.pone.0200966:5	person:orcid:0000-0001-5126-9104	Sawitri S Sadarjoen		A5014483970	Sawitri S. Sadarjoen	0000-0001-5126-9104	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	6	author:doi:10.1371/journal.pone.0200966:6	person:orcid:0000-0002-7319-7188	Jan Passchier		A5026470404	Jan Passchier	0000-0002-7319-7188	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	7	author:doi:10.1371/journal.pone.0200966:7	person:orcid:0000-0001-5430-9810	Marit Sijbrandij		A5002846176	Marit Sijbrandij	0000-0001-5430-9810	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0200966	8	author:doi:10.1371/journal.pone.0200966:8	person:author:doi:10.1371/journal.pone.0200966:8	Chung-Ying Lin					PUBLICATION_LOCAL	UNRESOLVED	no exact OpenAlex authorship match
doi:10.1371/journal.pone.0209344	1	author:doi:10.1371/journal.pone.0209344:1	person:leader:53444d26184b	Hsiang-Wen Lin		A5108671876	Hsiang-Wen Lin		CANONICAL_NAME_AND_LINKED_PROJECT	ACCEPTED	
doi:10.1371/journal.pone.0209344	2	author:doi:10.1371/journal.pone.0209344:2	person:openalex:A5112406075	Chia-Ing Li		A5112406075	Chia-Ing Li		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1371/journal.pone.0209344	3	author:doi:10.1371/journal.pone.0209344:3	person:orcid:0000-0002-8249-7481	Fang- Ju Lin		A5024055768	Fang‐Ju Lin	0000-0002-8249-7481	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0209344	4	author:doi:10.1371/journal.pone.0209344:4	person:orcid:0000-0001-6660-5246	Jen-Yu Chang		A5079399532	J Chang	0000-0001-6660-5246	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0209344	5	author:doi:10.1371/journal.pone.0209344:5	person:openalex:A5110068367	Churn-Shiouh Gau		A5110068367	Churn‐Shiouh Gau		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1371/journal.pone.0209344	6	author:doi:10.1371/journal.pone.0209344:6	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0209344	7	author:doi:10.1371/journal.pone.0209344:7	person:eqmember:17988	A. Simon Pickard		A5058888906	A. Simon Pickard	0000-0001-5645-7091	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0209344	8	author:doi:10.1371/journal.pone.0209344:8	person:eqmember:17893	Juan M. Ramos Goñi		A5049678494	Juan Manuel Ramos Goñi		CANONICAL_PROPAGATED_EXACT_NAME	ACCEPTED	exact name recurs after source-confirmed canonical linkage
doi:10.1371/journal.pone.0209344	9	author:doi:10.1371/journal.pone.0209344:9	person:orcid:0000-0003-0545-1567	Chao-Hsiun Tang		A5113847032	Chao-Hsiun Tang		REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Original article and correction notice identify the same author
doi:10.1371/journal.pone.0209344	10	orcid:0000-0001-7470-528x	person:orcid:0000-0001-7470-528x	Chien-Ning Hsu	0000-0001-7470-528x	A5020538411	Chien‐Ning Hsu	0000-0001-7470-528x	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0290606	1	author:doi:10.1371/journal.pone.0290606:1	person:eqmember:17958	Ole Marten		A5033160244	Ole Marten	0000-0002-2576-9110	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0290606	2	author:doi:10.1371/journal.pone.0290606:2	person:eqmember:18010	Wolfgang Greiner		A5001823062	Wolfgang Greiner	0000-0001-9552-6969	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	1	author:doi:10.1371/journal.pone.0302886:1	person:eqmember:17998	Tessa Peasgood		A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	2	author:doi:10.1371/journal.pone.0302886:2	person:eqmember:21677	Cate Bailey		A5020867003	Cate Bailey	0000-0001-5030-430x	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	3	orcid:0000-0002-8385-5965	person:orcid:0000-0002-8385-5965	Gang Chen	0000-0002-8385-5965	A5091495489	Gang Chen	0000-0002-8385-5965	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	4	orcid:0000-0003-4535-442x	person:orcid:0000-0003-4535-442x	Ashwini De Silva	0000-0003-4535-442x	A5082448286	Ashwini De Silva	0000-0003-4535-442x	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	5	author:doi:10.1371/journal.pone.0302886:5	person:orcid:0000-0002-8859-926x	Udeni De Silva Perera		A5053139067	Udeni De Silva Perera	0000-0002-8859-926x	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	6	author:doi:10.1371/journal.pone.0302886:6	person:eqmember:17974	Richard Norman		A5101841802	Richard Norman	0000-0002-3112-3893	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	7	author:doi:10.1371/journal.pone.0302886:7	person:eqmember:17901	Koonal Shah		A5083575745	Koonal Shah	0000-0002-4927-7858	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	8	author:doi:10.1371/journal.pone.0302886:8	person:eqmember:17976	Rosalie Viney		A5076742980	Rosalie Viney	0000-0002-0039-9635	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0302886	9	author:doi:10.1371/journal.pone.0302886:9	person:eqmember:17946	Nancy Devlin		A5108295899	Nancy Devlin		CANONICAL_NAME_AND_AFFILIATION	ACCEPTED	
doi:10.1371/journal.pone.0305983	1	author:doi:10.1371/journal.pone.0305983:1	person:leader:53444d26184b	Hsiang-Wen Lin		A5100874069	Hsiang-Wen Lin		CANONICAL_NAME_AND_LINKED_PROJECT	ACCEPTED	
doi:10.1371/journal.pone.0305983	2	author:doi:10.1371/journal.pone.0305983:2	person:openalex:A5112406075	Chia-Ing Li		A5114222750	Chia-Ing Li		REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Correction notice repeats the author of the corrected article
doi:10.1371/journal.pone.0305983	3	author:doi:10.1371/journal.pone.0305983:3	person:orcid:0000-0002-8249-7481	Fang- Ju Lin		A5101381331	Fang- Ju Lin		REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Correction notice repeats the ORCID-identified author of the corrected article
doi:10.1371/journal.pone.0305983	4	author:doi:10.1371/journal.pone.0305983:4	person:orcid:0000-0001-6660-5246	Jen-Yu Chang		A5079399532	J Chang	0000-0001-6660-5246	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0305983	5	author:doi:10.1371/journal.pone.0305983:5	person:openalex:A5110068367	Churn-Shiouh Gau		A5110068367	Churn‐Shiouh Gau		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1371/journal.pone.0305983	6	author:doi:10.1371/journal.pone.0305983:6	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0305983	7	author:doi:10.1371/journal.pone.0305983:7	person:eqmember:17988	A. Simon Pickard		A5058888906	A. Simon Pickard	0000-0001-5645-7091	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0305983	8	author:doi:10.1371/journal.pone.0305983:8	person:eqmember:17893	Juan M. Ramos Goñi		A5049678494	Juan Manuel Ramos Goñi		CANONICAL_PROPAGATED_EXACT_NAME	ACCEPTED	exact name recurs after source-confirmed canonical linkage
doi:10.1371/journal.pone.0305983	9	author:doi:10.1371/journal.pone.0305983:9	person:orcid:0000-0003-0545-1567	Chao-Hsiun Tang		A5017550412	Chao‐Hsiun Tang	0000-0003-0545-1567	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0305983	10	author:doi:10.1371/journal.pone.0305983:10	person:orcid:0000-0001-7470-528x	Chien-Ning Hsu		A5020538411	Chien‐Ning Hsu	0000-0001-7470-528x	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	1	orcid:0000-0003-4535-442x	person:orcid:0000-0003-4535-442x	Ashwini De Silva	0000-0003-4535-442x	A5082448286	Ashwini De Silva	0000-0003-4535-442x	AUTHOR_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	2	orcid:0000-0001-5030-430x	person:eqmember:21677	Cate Bailey	0000-0001-5030-430x	A5020867003	Cate Bailey	0000-0001-5030-430x	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	3	author:doi:10.1371/journal.pone.0319227:3	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	4	author:doi:10.1371/journal.pone.0319227:4	person:eqmember:17974	Richard Norman		A5101841802	Richard Norman	0000-0002-3112-3893	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	5	author:doi:10.1371/journal.pone.0319227:5	person:eqmember:18002	Tianxin Pan		A5044860561	Tianxin Pan	0000-0002-2243-8818	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	6	author:doi:10.1371/journal.pone.0319227:6	person:eqmember:17998	Tessa Peasgood		A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1371/journal.pone.0319227	7	author:doi:10.1371/journal.pone.0319227:7	group:quokka-project-team	on behalf of the QUality Of life in Kids: Key evidence to strengthen decisions in Australia (QUOKKA) project team			on behalf of the QUality Of life in Kids: Key evidence to strengthen decisions in Australia (QUOKKA) project team		COLLECTIVE_AUTHOR	ACCEPTED	
doi:10.2196/27669	1	author:doi:10.2196/27669:1	person:orcid:0000-0002-6182-499x	Fitsum Sebsibe Teni		A5087900341	Fitsum Sebsibe Teni	0000-0002-6182-499x	AUTHOR_ORCID	ACCEPTED	
doi:10.2196/27669	2	author:doi:10.2196/27669:2	person:orcid:0000-0001-6534-1242	Ola Rolfson		A5044372933	Ola Rolfson	0000-0001-6534-1242	AUTHOR_ORCID	ACCEPTED	
doi:10.2196/27669	3	author:doi:10.2196/27669:3	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.2196/27669	4	author:doi:10.2196/27669:4	person:eqmember:17823	David Parkin		A5081956728	David Parkin	0000-0002-9990-8208	CANONICAL_ORCID	ACCEPTED	
doi:10.2196/27669	5	author:doi:10.2196/27669:5	person:orcid:0000-0003-1079-5655	Emma Nauclér		A5061454592	Emma Nauclér	0000-0003-1079-5655	AUTHOR_ORCID	ACCEPTED	
doi:10.2196/27669	6	author:doi:10.2196/27669:6	person:leader:5b6527858de5	Kristina Burström		A5005862614	Kristina Burström	0000-0001-9996-4317	CANONICAL_ORCID	ACCEPTED	
doi:10.2196/27669	7	author:doi:10.2196/27669:7	group:swedish-quality-register-study-group	The Swedish Quality Register (SWEQR) Study Group			The Swedish Quality Register (SWEQR) Study Group		COLLECTIVE_AUTHOR	ACCEPTED	
doi:10.2196/27669	8	author:doi:10.2196/27669:8	person:author:doi:10.2196/27669:8	Gunther Eysenbach					PUBLICATION_LOCAL	UNRESOLVED	no exact OpenAlex authorship match
doi:10.2196/27669	9	author:doi:10.2196/27669:9	person:author:doi:10.2196/27669:9	Kristiann Heesch					PUBLICATION_LOCAL	UNRESOLVED	no exact OpenAlex authorship match
doi:10.2196/27669	10	author:doi:10.2196/27669:10	person:author:doi:10.2196/27669:10	Thomas Poder					PUBLICATION_LOCAL	UNRESOLVED	no exact OpenAlex authorship match
doi:10.3389/fepid.2023.1144162	1	author:doi:10.3389/fepid.2023.1144162:1	person:orcid:0000-0001-7548-1775	Emily Stella Scott		A5067948587	Emily Stella Scott	0000-0001-7548-1775	AUTHOR_ORCID	ACCEPTED	
doi:10.3389/fepid.2023.1144162	2	author:doi:10.3389/fepid.2023.1144162:2	person:eqmember:17839	Erica I Lubetkin		A5037314317	Erica I. Lubetkin	0000-0001-9962-7775	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fepid.2023.1144162	3	author:doi:10.3389/fepid.2023.1144162:3	person:eqmember:19005	Mathieu F Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fepid.2023.1144162	4	author:doi:10.3389/fepid.2023.1144162:4	person:openalex:A5045399261	John Yfantopolous		A5045399261	John Yfantopolous		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.3389/fepid.2023.1144162	5	author:doi:10.3389/fepid.2023.1144162:5	person:eqmember:17861	Gouke J Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fepid.2023.1144162	6	author:doi:10.3389/fepid.2023.1144162:6	person:eqmember:17895	Juanita A Haagsma		A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	1	author:doi:10.3389/fpsyg.2023.1175402:1	person:leader:1064c67128ac	Brigitte Essers		A5056962219	Brigitte A.B. Essers	0000-0002-7703-7114	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	2	author:doi:10.3389/fpsyg.2023.1175402:2	person:leader:fa3dd095d626	Pei Wang		A5100462659	Pei Wang	0000-0003-3661-3944	CANONICAL_NAME_AND_LINKED_PROJECT	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	3	author:doi:10.3389/fpsyg.2023.1175402:3	person:eqmember:17837	Elly Stolk		A5033903811	Elly Stolk	0000-0001-5968-0416	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	4	author:doi:10.3389/fpsyg.2023.1175402:4	person:eqmember:17920	Marcel F Jonker		A5063358434	Marcel F. Jonker	0000-0001-8433-1402	CANONICAL_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	5	author:doi:10.3389/fpsyg.2023.1175402:5	person:orcid:0000-0003-1026-570x	Silvia Evers		A5010411606	Silvia Evers	0000-0003-1026-570x	AUTHOR_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	6	author:doi:10.3389/fpsyg.2023.1175402:6	person:orcid:0000-0002-5649-6768	Manuela Joore		A5021404933	Manuela Joore	0000-0002-5649-6768	AUTHOR_ORCID	ACCEPTED	
doi:10.3389/fpsyg.2023.1175402	7	author:doi:10.3389/fpsyg.2023.1175402:7	person:orcid:0000-0002-0377-3389	Carmen Dirksen		A5055643997	Carmen D. Dirksen	0000-0002-0377-3389	AUTHOR_ORCID	ACCEPTED	
doi:10.3389/fpubh.2021.744405	1	author:doi:10.3389/fpubh.2021.744405:1	person:orcid:0000-0001-9571-576x	Inge Spronk		A5048316196	Inge Spronk	0000-0001-9571-576x	AUTHOR_ORCID	ACCEPTED	
doi:10.3389/fpubh.2021.744405	2	author:doi:10.3389/fpubh.2021.744405:2	person:eqmember:17895	Juanita A. Haagsma		A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
