source,target,coauthored_paper_count,layout_distance,publication_ids,dois
person:eqmember:17998,person:orcid:0000-0003-0851-8341,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17998,person:orcid:0000-0003-4780-8333,1,1.0,doi:10.1007/s40271-023-00647-6,10.1007/s40271-023-00647-6
person:eqmember:18000,person:orcid:0000-0001-7458-6460,1,1.0,doi:10.1007/s11136-020-02712-1,10.1007/s11136-020-02712-1
person:eqmember:18000,person:orcid:0000-0003-3619-5367,1,1.0,doi:10.1007/s11136-020-02712-1,10.1007/s11136-020-02712-1
person:eqmember:18000,person:orcid:0000-0003-4402-9211,1,1.0,doi:10.1007/s11136-020-02712-1,10.1007/s11136-020-02712-1
person:eqmember:18002,person:eqmember:18019,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:18002,person:eqmember:21677,1,1.0,doi:10.1371/journal.pone.0319227,10.1371/journal.pone.0319227
person:eqmember:18002,person:leader:1ed27ee96b5d,1,1.0,doi:10.1007/s40273-025-01493-0,10.1007/s40273-025-01493-0
person:eqmember:18002,person:leader:e441983c0a65,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:18002,person:openalex:A5018364694,1,1.0,doi:10.1007/s10198-025-01804-4,10.1007/s10198-025-01804-4
person:eqmember:18002,person:openalex:A5067715763,1,1.0,doi:10.1016/j.jval.2025.04.2161,10.1016/j.jval.2025.04.2161
person:eqmember:18002,person:openalex:A5086528283,1,1.0,doi:10.1007/s10198-025-01804-4,10.1007/s10198-025-01804-4
person:eqmember:18002,person:openalex:A5110255509,1,1.0,doi:10.1007/s10198-025-01804-4,10.1007/s10198-025-01804-4
person:eqmember:18002,person:orcid:0000-0001-6159-2482,1,1.0,doi:10.1007/s40273-021-01109-3,10.1007/s40273-021-01109-3
person:eqmember:18002,person:orcid:0000-0002-2399-6942,1,1.0,doi:10.1007/s40273-025-01493-0,10.1007/s40273-025-01493-0
person:eqmember:18002,person:orcid:0000-0002-5332-5226,1,1.0,doi:10.1016/j.jval.2025.04.2161,10.1016/j.jval.2025.04.2161
person:eqmember:18004,person:eqmember:18008,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18004,person:eqmember:18019,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18004,person:eqmember:19005,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18004,person:leader:6cc4c9299d70,1,1.0,doi:10.1186/s13643-025-03060-2,10.1186/s13643-025-03060-2
person:eqmember:18004,person:openalex:A5063917571,1,1.0,doi:10.1186/s13643-025-03060-2,10.1186/s13643-025-03060-2
person:eqmember:18004,person:orcid:0000-0002-7142-3364,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18004,person:orcid:0000-0003-4933-9569,1,1.0,doi:10.1186/s13643-025-03060-2,10.1186/s13643-025-03060-2
person:eqmember:18006,person:eqmember:18010,1,1.0,doi:10.1016/j.jval.2021.03.019,10.1016/j.jval.2021.03.019
person:eqmember:18006,person:orcid:0000-0002-4832-7833,1,1.0,doi:10.1016/j.jval.2021.03.019,10.1016/j.jval.2021.03.019
person:eqmember:18008,person:eqmember:18019,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18008,person:eqmember:19005,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18008,person:orcid:0000-0002-7142-3364,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18010,person:leader:0a4ba2690908,1,1.0,doi:10.12688/wellcomeopenres.21408.2,10.12688/wellcomeopenres.21408.2
person:eqmember:18010,person:leader:4a5cd1710c94,1,1.0,doi:10.12688/wellcomeopenres.21408.2,10.12688/wellcomeopenres.21408.2
person:eqmember:18010,person:leader:5b6527858de5,1,1.0,doi:10.1007/s11136-019-02115-x,10.1007/s11136-019-02115-x
person:eqmember:18010,person:leader:c52a5fd501e9,1,1.0,doi:10.1007/s11136-019-02115-x,10.1007/s11136-019-02115-x
person:eqmember:18010,person:openalex:A5037261695,1,1.0,doi:10.1016/j.jval.2018.05.002,10.1016/j.jval.2018.05.002
person:eqmember:18010,person:openalex:A5106693152,1,1.0,doi:10.1016/j.jval.2021.10.013,10.1016/j.jval.2021.10.013
person:eqmember:18010,person:openalex:A5106693153,1,1.0,doi:10.1016/j.jval.2021.10.013,10.1016/j.jval.2021.10.013
person:eqmember:18010,person:openalex:A5108286749,1,1.0,doi:10.1016/j.jval.2021.10.013,10.1016/j.jval.2021.10.013
person:eqmember:18010,person:orcid:0000-0001-8778-5055,1,1.0,doi:10.1016/j.jval.2021.10.013,10.1016/j.jval.2021.10.013
person:eqmember:18010,person:orcid:0000-0001-9970-3045,1,1.0,doi:10.1016/j.jval.2021.03.019,10.1016/j.jval.2021.03.019
person:eqmember:18010,person:orcid:0000-0003-4392-6850,1,1.0,doi:10.1007/s11136-019-02115-x,10.1007/s11136-019-02115-x
person:eqmember:18010,person:orcid:0009-0009-9829-5647,1,1.0,doi:10.1007/s11136-021-03007-9,10.1007/s11136-021-03007-9
person:eqmember:18012,person:eqmember:18019,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:leader:fa3dd095d626,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:openalex:A5085348599,1,1.0,doi:10.1016/j.jval.2024.11.006,10.1016/j.jval.2024.11.006
person:eqmember:18012,person:orcid:0000-0001-7928-1260,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0001-8144-6220,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0001-9558-304x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0002-2739-6995,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0002-6012-2785,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0002-7142-3364,1,1.0,doi:10.1016/j.jval.2024.11.006,10.1016/j.jval.2024.11.006
person:eqmember:18012,person:orcid:0000-0003-2798-4735,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0003-3187-2007,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0003-4392-760x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18012,person:orcid:0000-0003-4509-1308,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18018,person:leader:c2d00c5008f7,1,1.0,doi:10.1007/s11136-026-04285-x,10.1007/s11136-026-04285-x
person:eqmember:18018,person:openalex:A5132638343,1,1.0,doi:10.1007/s11136-026-04285-x,10.1007/s11136-026-04285-x
person:eqmember:18018,person:openalex:A5138142464,1,1.0,doi:10.1007/s11136-026-04285-x,10.1007/s11136-026-04285-x
person:eqmember:18019,person:eqmember:19005,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18019,person:eqmember:19028,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:18019,person:leader:09fa3c498378,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:leader:31a5417532b0,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:leader:53444d26184b,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:leader:ad6bbe401f11,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:leader:c776fcba6574,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:leader:da2b6bcaceb6,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:18019,person:leader:e441983c0a65,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:18019,person:leader:f5a715e2f518,1,1.0,doi:10.1186/s12955-026-02521-z,10.1186/s12955-026-02521-z
person:eqmember:18019,person:openalex:A5026068062,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5030081818,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5050912692,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5053842557,1,1.0,doi:10.1136/bmjopen-2025-102509,10.1136/bmjopen-2025-102509
person:eqmember:18019,person:openalex:A5060090179,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5087311184,1,1.0,doi:10.1186/s12955-023-02131-z,10.1186/s12955-023-02131-z
person:eqmember:18019,person:openalex:A5100400360,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5100758235,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5100858517,1,1.0,doi:10.1016/j.jval.2025.11.005,10.1016/j.jval.2025.11.005
person:eqmember:18019,person:openalex:A5101422734,1,1.0,doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003
person:eqmember:18019,person:openalex:A5114202758,1,1.0,doi:10.1007/s11136-025-03917-y,10.1007/s11136-025-03917-y
person:eqmember:18019,person:openalex:A5118390306,1,1.0,doi:10.1136/bmjopen-2025-102509,10.1136/bmjopen-2025-102509
person:eqmember:18019,person:openalex:A5129360275,1,1.0,doi:10.1186/s12955-026-02521-z,10.1186/s12955-026-02521-z
person:eqmember:18019,person:orcid:0000-0001-6712-5535,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:18019,person:orcid:0000-0001-6962-0564,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:orcid:0000-0001-7928-1260,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18019,person:orcid:0000-0001-8144-6220,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18019,person:orcid:0000-0001-9558-304x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18019,person:orcid:0000-0002-0177-0192,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:orcid:0000-0002-0178-7007,1,1.0,doi:10.1136/bmjopen-2025-102509,10.1136/bmjopen-2025-102509
person:eqmember:18019,person:orcid:0000-0002-2739-6995,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:eqmember:18019,person:orcid:0000-0002-4749-5536,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:orcid:0000-0002-4867-929x,1,1.0,doi:10.1186/s12955-023-02131-z,10.1186/s12955-023-02131-z
person:eqmember:18019,person:orcid:0000-0002-6891-2650,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:18019,person:orcid:0000-0002-7142-3364,1,1.0,doi:10.1007/s11136-025-03983-2,10.1007/s11136-025-03983-2
person:eqmember:18019,person:orcid:0000-0003-0517-7625,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:18019,person:orcid:0000-0003-3483-5658,1,1.0,doi:10.1136/bmjopen-2025-102509,10.1136/bmjopen-2025-102509
person:eqmember:18019,person:orcid:0000-0003-4871-1840,1,1.0,doi:10.1186/s12955-023-02131-z,10.1186/s12955-023-02131-z
person:eqmember:18019,person:orcid:0009-0002-6616-3657,1,1.0,doi:10.1007/s10198-024-01710-1,10.1007/s10198-024-01710-1
person:eqmember:18019,person:orcid:0009-0004-5019-9094,1,1.0,doi:10.1186/s12955-023-02131-z,10.1186/s12955-023-02131-z
person:eqmember:18019,person:orcid:0009-0008-6782-4182,1,1.0,doi:10.1007/s10198-024-01710-1,10.1007/s10198-024-01710-1
person:eqmember:18021,person:leader:fa3dd095d626,1,1.0,doi:10.1007/s11136-025-03917-y,10.1007/s11136-025-03917-y
person:eqmember:18021,person:openalex:A5043889398,1,1.0,doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005
person:eqmember:18021,person:openalex:A5047819061,1,1.0,doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005
person:eqmember:18021,person:openalex:A5052119079,1,1.0,doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005
person:eqmember:18021,person:openalex:A5059507519,1,1.0,doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005
person:eqmember:18021,person:openalex:A5078510482,1,1.0,doi:10.1007/s11136-025-03917-y,10.1007/s11136-025-03917-y
person:eqmember:18021,person:openalex:A5114202758,1,1.0,doi:10.1007/s11136-025-03917-y,10.1007/s11136-025-03917-y
person:eqmember:18646,person:orcid:0000-0002-2559-6483,1,1.0,doi:10.1007/s10198-023-01569-8,10.1007/s10198-023-01569-8
person:eqmember:18646,person:orcid:0000-0003-1369-2483,1,1.0,doi:10.1007/s10198-023-01569-8,10.1007/s10198-023-01569-8
person:eqmember:18648,person:openalex:A5048456007,1,1.0,doi:10.1007/s40273-019-00854-w,10.1007/s40273-019-00854-w
person:eqmember:18648,person:orcid:0000-0001-5099-3483,1,1.0,doi:10.1186/s12955-024-02290-7,10.1186/s12955-024-02290-7
person:eqmember:18648,person:orcid:0000-0001-9937-4149,1,1.0,doi:10.1186/s12955-024-02290-7,10.1186/s12955-024-02290-7
person:eqmember:19003,person:eqmember:19005,1,1.0,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015
person:eqmember:19003,person:eqmember:19030,1,1.0,doi:10.1016/j.jval.2024.03.002,10.1016/j.jval.2024.03.002
person:eqmember:19003,person:leader:606823d7ed51,1,1.0,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015
person:eqmember:19003,person:openalex:A5111246879,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:19003,person:orcid:0000-0002-0245-9849,1,1.0,doi:10.1007/s40258-022-00772-7,10.1007/s40258-022-00772-7
person:eqmember:19003,person:orcid:0000-0002-1175-2211,1,1.0,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x
person:eqmember:19003,person:orcid:0000-0002-3797-949x,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:19003,person:orcid:0000-0002-4441-6687,1,1.0,doi:10.1007/s41669-024-00486-7,10.1007/s41669-024-00486-7
person:eqmember:19003,person:orcid:0000-0002-8756-8699,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:19003,person:orcid:0000-0003-4793-9026,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:19003,person:orcid:0009-0003-4264-0946,1,1.0,doi:10.1007/s41669-024-00486-7,10.1007/s41669-024-00486-7
person:eqmember:19003,person:orcid:0009-0009-2934-8362,1,1.0,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x
person:eqmember:19005,person:leader:606823d7ed51,1,1.0,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015
person:eqmember:19005,person:openalex:A5069811479,1,1.0,doi:10.1016/j.jval.2025.09.009,10.1016/j.jval.2025.09.009
person:eqmember:19005,person:orcid:0000-0001-5416-042x,1,1.0,doi:10.1007/s11136-019-02156-2,10.1007/s11136-019-02156-2
person:eqmember:19005,person:orcid:0000-0001-7161-6767,1,1.0,doi:10.1007/s10198-024-01719-6,10.1007/s10198-024-01719-6
person:eqmember:19005,person:orcid:0000-0002-1332-0500,1,1.0,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4
person:eqmember:19005,person:orcid:0000-0002-3948-6488,1,1.0,doi:10.1007/s10198-024-01719-6,10.1007/s10198-024-01719-6
person:eqmember:19005,person:orcid:0000-0002-4949-9303,1,1.0,doi:10.3390/nu16162591,10.3390/nu16162591
person:eqmember:19005,person:orcid:0000-0002-6095-2295,1,1.0,doi:10.1007/s10198-024-01719-6,10.1007/s10198-024-01719-6
person:eqmember:19005,person:orcid:0000-0002-8773-2786,1,1.0,doi:10.3390/nu16162591,10.3390/nu16162591
person:eqmember:19005,person:orcid:0000-0003-1200-9961,1,1.0,doi:10.3390/nu16162591,10.3390/nu16162591
person:eqmember:19005,person:orcid:0009-0009-4958-1276,1,1.0,doi:10.3390/nu16162591,10.3390/nu16162591
person:eqmember:19028,person:leader:da2b6bcaceb6,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:19028,person:orcid:0000-0001-6638-421x,1,1.0,doi:10.1007/s11136-026-04294-w,10.1007/s11136-026-04294-w
person:eqmember:19028,person:orcid:0000-0001-6712-5535,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:19028,person:orcid:0000-0002-8385-5965,1,1.0,doi:10.1007/s11136-026-04294-w,10.1007/s11136-026-04294-w
person:eqmember:19028,person:orcid:0000-0003-0517-7625,1,1.0,doi:10.1007/s40273-025-01519-7,10.1007/s40273-025-01519-7
person:eqmember:19030,person:eqmember:19032,1,1.0,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8
person:eqmember:19030,person:leader:697a63a74011,1,1.0,doi:10.1007/s11136-025-04003-z,10.1007/s11136-025-04003-z
person:eqmember:19030,person:leader:db0cd1478ab2,1,1.0,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8
person:eqmember:19030,person:openalex:A5103487818,1,1.0,doi:10.1186/s12955-026-02561-5,10.1186/s12955-026-02561-5
person:eqmember:19030,person:openalex:A5137930146,1,1.0,doi:10.1186/s12955-026-02561-5,10.1186/s12955-026-02561-5
person:eqmember:19032,person:leader:db0cd1478ab2,1,1.0,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8
person:eqmember:19032,person:openalex:A5013588948,1,1.0,doi:10.3390/children10101604,10.3390/children10101604
person:eqmember:19032,person:openalex:A5062956353,1,1.0,doi:10.3390/children10101604,10.3390/children10101604
person:eqmember:19032,person:orcid:0000-0002-3531-0389,1,1.0,doi:10.1007/s11136-024-03817-7,10.1007/s11136-024-03817-7
person:eqmember:19032,person:orcid:0000-0002-8385-5965,1,1.0,doi:10.1007/s40273-023-01330-2,10.1007/s40273-023-01330-2
person:eqmember:19032,person:orcid:0000-0003-1988-1250,1,1.0,doi:10.1007/s11136-024-03817-7,10.1007/s11136-024-03817-7
person:eqmember:19179,person:openalex:A5026503701,1,1.0,doi:10.1016/j.jval.2020.03.019,10.1016/j.jval.2020.03.019
person:eqmember:19179,person:openalex:A5086557976,1,1.0,doi:10.1016/j.jval.2020.03.019,10.1016/j.jval.2020.03.019
person:eqmember:19179,person:orcid:0000-0002-6095-2295,1,1.0,doi:10.1016/j.jval.2020.03.019,10.1016/j.jval.2020.03.019
person:eqmember:19813,person:leader:320b99af03c2,1,1.0,doi:10.1016/j.jval.2020.05.004,10.1016/j.jval.2020.05.004
person:eqmember:19813,person:leader:9f2c2404b4d6,1,1.0,doi:10.1186/s12955-022-01989-9,10.1186/s12955-022-01989-9
person:eqmember:19813,person:openalex:A5000298893,1,1.0,doi:10.1016/j.jval.2014.11.005,10.1016/j.jval.2014.11.005
person:eqmember:19813,person:openalex:A5012881493,1,1.0,doi:10.1016/j.jval.2020.05.004,10.1016/j.jval.2020.05.004
person:eqmember:19813,person:openalex:A5021581627,1,1.0,doi:10.1016/j.jval.2020.05.004,10.1016/j.jval.2020.05.004
person:eqmember:19813,person:openalex:A5026943307,1,1.0,doi:10.1016/j.jval.2020.05.004,10.1016/j.jval.2020.05.004
person:eqmember:19813,person:orcid:0000-0002-4875-5379,1,1.0,doi:10.1186/s12955-022-01989-9,10.1186/s12955-022-01989-9
person:eqmember:21677,person:leader:50cca9cff5d9,1,1.0,doi:10.1016/j.jval.2025.05.013,10.1016/j.jval.2025.05.013
person:eqmember:21677,person:openalex:A5010988882,1,1.0,doi:10.1186/s12955-026-02579-9,10.1186/s12955-026-02579-9
person:eqmember:21677,person:openalex:A5028609651,1,1.0,doi:10.1186/s12955-026-02579-9,10.1186/s12955-026-02579-9
person:eqmember:21677,person:openalex:A5049910190,1,1.0,doi:10.1186/s12955-026-02579-9,10.1186/s12955-026-02579-9
person:eqmember:21677,person:openalex:A5082190751,1,1.0,doi:10.1186/s12955-026-02579-9,10.1186/s12955-026-02579-9
person:eqmember:21677,person:orcid:0000-0002-0525-8516,1,1.0,doi:10.1007/s40271-024-00715-5,10.1007/s40271-024-00715-5
person:eqmember:21677,person:orcid:0000-0002-3288-036x,1,1.0,doi:10.1007/s40271-024-00715-5,10.1007/s40271-024-00715-5
person:eqmember:21677,person:orcid:0000-0002-4186-314x,1,1.0,doi:10.1007/s40271-024-00715-5,10.1007/s40271-024-00715-5
person:eqmember:21677,person:orcid:0000-0002-5692-8882,1,1.0,doi:10.1016/j.jval.2025.05.013,10.1016/j.jval.2025.05.013
person:eqmember:21677,person:orcid:0000-0002-7302-7293,1,1.0,doi:10.1007/s40271-024-00715-5,10.1007/s40271-024-00715-5
person:eqmember:21677,person:orcid:0000-0002-8385-5965,1,1.0,doi:10.1371/journal.pone.0302886,10.1371/journal.pone.0302886
person:eqmember:21677,person:orcid:0000-0002-8859-926x,1,1.0,doi:10.1371/journal.pone.0302886,10.1371/journal.pone.0302886
person:eqmember:21678,person:openalex:A5123188413,1,1.0,doi:10.1016/j.jval.2026.01.001,10.1016/j.jval.2026.01.001
person:eqmember:21678,person:orcid:0000-0001-9784-6472,1,1.0,doi:10.1007/s10198-024-01682-2,10.1007/s10198-024-01682-2
person:leader:04cf56c7a04c,person:orcid:0000-0001-5913-0297,1,1.0,doi:10.1136/bmjopen-2023-080985,10.1136/bmjopen-2023-080985
person:leader:04cf56c7a04c,person:orcid:0000-0002-2570-1685,1,1.0,doi:10.1136/bmjopen-2023-080985,10.1136/bmjopen-2023-080985
person:leader:04cf56c7a04c,person:orcid:0000-0002-3816-9106,1,1.0,doi:10.1136/bmjopen-2023-080985,10.1136/bmjopen-2023-080985
