source_id,source,target_id,target,weight
person:openalex:A5026180432,RM Bell,person:openalex:A5065724319,Stéphane Heymans,1
person:openalex:A5026180432,RM Bell,person:openalex:A5066117396,C E M Jakob,1
person:openalex:A5026180432,RM Bell,person:openalex:A5066159754,A. J. M. van Boxem,1
person:openalex:A5026180432,RM Bell,person:openalex:A5067399658,Martin Hower,1
person:openalex:A5026180432,RM Bell,person:openalex:A5067519537,Maarten van Smeden,1
person:openalex:A5026180432,RM Bell,person:openalex:A5068427831,Willem L. Bor,1
person:openalex:A5026180432,RM Bell,person:openalex:A5070525780,Ahmet Görkem Er,1
person:openalex:A5026180432,RM Bell,person:openalex:A5073520095,Alicia Uijl,1
person:openalex:A5026180432,RM Bell,person:openalex:A5073698080,Riyaz Patel,1
person:openalex:A5026180432,RM Bell,person:openalex:A5075248311,Matteo Bianco,1
person:openalex:A5026180432,RM Bell,person:openalex:A5077342701,MZH Kolk,1
person:openalex:A5026180432,RM Bell,person:openalex:A5078999728,Nora Isberner,1
person:openalex:A5026180432,RM Bell,person:openalex:A5079510935,Anette Friedrichs,1
person:openalex:A5026180432,RM Bell,person:openalex:A5079793682,Fahd A Al-Muhanna,1
person:openalex:A5026180432,RM Bell,person:openalex:A5080702053,W Hermans-van Ast,1
person:openalex:A5026180432,RM Bell,person:openalex:A5080728423,B. E. Groenemeijer,1
person:openalex:A5026180432,RM Bell,person:openalex:A5081526352,A. N. Alnafie,1
person:openalex:A5026180432,RM Bell,person:openalex:A5082537307,P. Y. Kopylov,1
person:openalex:A5026180432,RM Bell,person:openalex:A5082552831,Avinash Aujayeb,1
person:openalex:A5026180432,RM Bell,person:openalex:A5084145848,M T H M Henkens,1
person:openalex:A5026180432,RM Bell,person:openalex:A5084784705,H. A. M. van Kesteren,1
person:openalex:A5026180432,RM Bell,person:openalex:A5085151864,M. W. J. van Hessen,1
person:openalex:A5026180432,RM Bell,person:openalex:A5085833113,Amein K. Al‐Ali,1
person:openalex:A5026180432,RM Bell,person:openalex:A5086377750,Sebastian Dolff,1
person:openalex:A5026180432,RM Bell,person:openalex:A5086536825,Chiara Bucciarelli‐Ducci,1
person:openalex:A5026180432,RM Bell,person:openalex:A5086575891,Abdullah Alshehri,1
person:openalex:A5026180432,RM Bell,person:openalex:A5087305971,C. C. P. Anning,1
person:openalex:A5026180432,RM Bell,person:openalex:A5087921308,Bas Kietselaer,1
person:openalex:A5026180432,RM Bell,person:openalex:A5088810449,Mohammad Alkhalil,1
person:openalex:A5026180432,RM Bell,person:openalex:A5091023964,Alexander D Hilt,1
person:openalex:A5026180432,RM Bell,person:openalex:A5108706717,R Byrom-Goulthorp,1
person:openalex:A5026180432,RM Bell,person:openalex:A5108782007,J. T. Drost,1
person:openalex:A5026180432,RM Bell,person:openalex:A5109354602,Jürgen vom Dahl,1
person:openalex:A5026180432,RM Bell,person:openalex:A5109531672,Walther Hermans,1
person:openalex:A5026180432,RM Bell,person:openalex:A5110032434,Jeroen Schaap,1
person:openalex:A5026180432,RM Bell,person:openalex:A5110491106,N C Lea,1
person:openalex:A5026180432,RM Bell,person:openalex:A5110852698,N. Y. Y. Al-Windy,1
person:openalex:A5026180432,RM Bell,person:openalex:A5112301724,Aafke M H Koning,1
person:openalex:A5026180432,RM Bell,person:openalex:A5112720857,R. G. Tieleman,1
person:openalex:A5026180432,RM Bell,person:openalex:A5112720858,C Degenhardt,1
person:openalex:A5026180432,RM Bell,person:openalex:A5113566905,H. G. R. Dorman,1
person:openalex:A5026218027,Jeffrey Lefkovits,person:openalex:A5042897003,Chau Ho,1
person:openalex:A5026218027,Jeffrey Lefkovits,person:openalex:A5058800016,Christopher M. Reid,1
person:openalex:A5026218027,Jeffrey Lefkovits,person:openalex:A5070774693,Angela Brennan,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5026613773,Menno V. Huisman,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5028316001,Remy H.H. Bemelmans,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5039782389,Folkert W. Asselbergs,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5045882445,Corstiaan A. den Uil,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5055195942,Stefanie Koster,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5055336511,Cornelis P. C. de Jager,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5055973290,Coen van Guldener,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5060638203,F. Nanne Croles,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5061424600,Roger E. G. Schutgens,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5069096181,Karina Meijer,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5073171672,Alexander P. J. Vlaar,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5073463366,Albertus Beishuizen,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5075635630,Marten R. Nijziel,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5077627178,Nuray Kuşadasi,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5078835349,Saskia le Cessie,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5080634466,Pieter W. Kamphuisen,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5090296015,Marieke J.H.A. Kruip,1
person:openalex:A5026347571,Chantal Visser,person:openalex:A5113543629,Frank Stam,1
person:openalex:A5026347571,Chantal Visser,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5026835359,Elias Hellou,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5027063621,Ewan McFarlane,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5028522055,Claire Ball,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5028623546,Matthias Kochanek,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5032528649,Johan De Sutter,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5034052234,Y. A. Almubarak,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5034788379,Anna G M Zondag,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5035871454,MJ Forner,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5036966857,Corine Delsing,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5039557474,Hidde Bleijendaal,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5039782389,Folkert W. Asselbergs,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5040431441,Wolfgang Guggemos,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5040721541,N. Charlotte,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5040744360,Paul Dark,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5041445276,Dirk J. van der Heijden,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5042871448,Mohammed Alshahrani,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5043996334,Kerstin Hellwig,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5045476126,Rutger L. Anthonio,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5048518385,Astrid Schut,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5051267193,Björn‐Erik Ole Jensen,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5051575102,Albert L. Groenendijk,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5051639117,Melanie Stecher,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5056998699,Janise Braga Barros Ferreira,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5058870508,E A Badings,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5061972659,David F. Heigener,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5062389614,Lukas Eberwein,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5064689966,Lisa Pilgram,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5065724319,Stéphane Heymans,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5066117396,C E M Jakob,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5066159754,A. J. M. van Boxem,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5067399658,Martin Hower,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5067519537,Maarten van Smeden,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5068427831,Willem L. Bor,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5070525780,Ahmet Görkem Er,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5073520095,Alicia Uijl,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5073698080,Riyaz Patel,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5075248311,Matteo Bianco,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5077342701,MZH Kolk,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5078999728,Nora Isberner,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5079510935,Anette Friedrichs,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5079793682,Fahd A Al-Muhanna,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5080702053,W Hermans-van Ast,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5080728423,B. E. Groenemeijer,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5081526352,A. N. Alnafie,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5082537307,P. Y. Kopylov,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5082552831,Avinash Aujayeb,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5084145848,M T H M Henkens,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5084784705,H. A. M. van Kesteren,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5085151864,M. W. J. van Hessen,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5085833113,Amein K. Al‐Ali,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5086377750,Sebastian Dolff,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5086536825,Chiara Bucciarelli‐Ducci,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5086575891,Abdullah Alshehri,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5087305971,C. C. P. Anning,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5087921308,Bas Kietselaer,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5088810449,Mohammad Alkhalil,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5091023964,Alexander D Hilt,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5108706717,R Byrom-Goulthorp,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5108782007,J. T. Drost,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5109354602,Jürgen vom Dahl,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5109531672,Walther Hermans,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5110032434,Jeroen Schaap,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5110491106,N C Lea,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5110852698,N. Y. Y. Al-Windy,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5112301724,Aafke M H Koning,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5112720857,R. G. Tieleman,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5112720858,C Degenhardt,1
person:openalex:A5026416392,L. S. D. Jewbali,person:openalex:A5113566905,H. G. R. Dorman,1
person:openalex:A5026470404,Jan Passchier,person:openalex:A5037744802,Aulia Iskandarsyah,5
person:openalex:A5026470404,Jan Passchier,person:openalex:A5049026777,Reinier Timman,1
person:openalex:A5026470404,Jan Passchier,person:openalex:A5113535557,Joke A. M. Hunfeld,5
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5030916636,Bena Hemmen,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5039782389,Folkert W. Asselbergs,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5044521436,Nick Wilmes,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5048637744,Kevin Vernooy,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5056147201,Martijn D. de Kruif,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5056785549,Bas C. T. van Bussel,3
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5057571547,Jeanine Verbunt,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5064196553,Maike Imkamp,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5064771478,Marieke S. J. N. Wintjens,4
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5073737638,Michiel C. Warlé,4
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5084561608,Susanne van Santen,4
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5087921308,Bas Kietselaer,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5090476254,Jochen Cals,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5109558343,Bea Hemmen,2
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5113772277,B. Bussel,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5117669011,Bas L J H Kietelaer,1
person:openalex:A5026603060,Sophie Waardenburg,person:openalex:A5128814326,Bas L.J.H. Kietselaer,1
person:openalex:A5026603060,Sophie Waardenburg,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5028316001,Remy H.H. Bemelmans,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5039782389,Folkert W. Asselbergs,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5045882445,Corstiaan A. den Uil,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5055195942,Stefanie Koster,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5055336511,Cornelis P. C. de Jager,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5055973290,Coen van Guldener,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5060638203,F. Nanne Croles,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5061424600,Roger E. G. Schutgens,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5069096181,Karina Meijer,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5073171672,Alexander P. J. Vlaar,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5073463366,Albertus Beishuizen,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5075635630,Marten R. Nijziel,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5077627178,Nuray Kuşadasi,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5078835349,Saskia le Cessie,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5080634466,Pieter W. Kamphuisen,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5090296015,Marieke J.H.A. Kruip,1
person:openalex:A5026613773,Menno V. Huisman,person:openalex:A5113543629,Frank Stam,1
person:openalex:A5026613773,Menno V. Huisman,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5028667057,Nasrin Nasr,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5030061278,Andrew Street,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5031349761,James Wilson,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5032522696,Charlotte Bramwell,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5041065594,Galina Velikova,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5041284045,Diana Rose,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5041912741,S.E. Davidson,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5042375693,Órlaith Burke,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5054634143,Jan R. Boehnke,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5055949016,Safarina Satkunanathan,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5056510016,Tim Croudace,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5056820346,Dan Robotham,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5057527999,Caroline Potter,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5058780467,Jacki Routledge,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5059059347,Pam Enderby,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5063003600,Mairead Murphy,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5066109132,Elizabeth Gibbons,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5070067422,Samantha Waterman,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5070493741,Hasan Basarir,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5080952698,Laura Kelly,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5082679849,Daisy Elliott,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5087469402,Ines Rombach,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5089149181,Kate Absolom,1
person:openalex:A5026669792,Subhash Pokhrel,person:openalex:A5089586523,Ann Henry,1
