publication_id,doi,publication_year,author_order,author_name,person_id,display_name,orcid,openalex_id,entity_kind,corresponding,resolution_status,affiliations
doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,4,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.002,10.1016/j.jval.2023.02.002,2023,1,Fanni Rencz,person:eqmember:17845,Fanni Rencz,0000-0001-9674-620x,A5024021740,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.002,10.1016/j.jval.2023.02.002,2023,2,Valentin Brodszky,person:orcid:0000-0002-6095-2295,Valentin Brodszky,0000-0002-6095-2295,,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.002,10.1016/j.jval.2023.02.002,2023,3,Mathieu F. Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,1,Clara Mukuria,person:eqmember:17819,Clara Mukuria,0000-0003-4318-1481,A5043083823,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,2,Tessa Peasgood,person:eqmember:17998,Tessa Peasgood,0000-0001-8024-7801,A5022446221,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,3,Emily McDool,person:leader:4a5cd1710c94,Emily McDool,0000-0002-3530-7921,A5006458172,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,4,Richard Norman,person:eqmember:17974,Richard Norman,0000-0002-3112-3893,A5101841802,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,5,Donna Rowen,person:eqmember:17833,Donna Rowen,0000-0003-3018-5109,A5067226056,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.02.008,10.1016/j.jval.2023.02.008,2023,6,John Brazier,person:eqmember:17885,John Brazier,0000-0001-8645-4780,A5007276743,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,1,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,2,Jie Jiang,person:openalex:A5010029872,Jie Jiang,0000-0002-2739-6995,A5010029872,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,3,Pei Wang,person:leader:fa3dd095d626,pei wang,0000-0003-3661-3944,A5100462659,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,4,Jing Wu,person:openalex:A5051441138,Jing Wu,0000-0002-6012-2785,A5051441138,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,5,Yu Fang,person:openalex:A5050744717,Yu Fang,0000-0003-3187-2007,A5050744717,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,6,Da Feng,person:openalex:A5101454822,Da Feng,0000-0003-4392-760x,A5101454822,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,7,Xiaoyu Xi,person:openalex:A5103185016,Xiaoyu Xi,0000-0003-4509-1308,A5103185016,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.03.003,10.1016/j.jval.2023.03.003,2023,8,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,1,Kim Dalziel,person:leader:50cca9cff5d9,Kim Dalziel,0000-0003-4972-8871,A5078953009,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,2,Alexander van Heusden,person:leader:1ed27ee96b5d,Alexander van Heusden,0009-0007-8055-5450,A5070658848,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,3,Janani Sarvananthar,person:openalex:A5092213261,Janani Sarvananthar,,A5092213261,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,4,Renee Jones,person:openalex:A5066738880,Renee Jones,0000-0002-5332-5226,A5066738880,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,5,Kristy McGregor,person:openalex:A5062956353,Kristy McGregor,,A5062956353,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,6,Li Huang,person:openalex:A5086528283,Li Huang,,A5086528283,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,7,Oliver Rivero‐Arias,person:eqmember:17960,Oliver Rivero-Arias,0000-0003-2233-6544,A5121462085,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,8,Mike Herdman,person:eqmember:17930,Michael Herdman,0000-0002-8189-5357,A5006750775,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,9,Harriet Hiscock,person:openalex:A5065534878,Harriet Hiscock,0000-0003-3017-2770,A5065534878,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.06.004,10.1016/j.jval.2023.06.004,2023,10,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.002,10.1016/j.jval.2023.08.002,2023,1,Arthur E. Attema,person:leader:78f0dc6cb8d8,Arthur Attema,0000-0003-3607-6579,A5082166488,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.002,10.1016/j.jval.2023.08.002,2023,2,Zhongyu Lang,person:openalex:A5038625794,Zhongyu Lang,0000-0002-2399-6942,A5038625794,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.002,10.1016/j.jval.2023.08.002,2023,3,Stefan A. Lipman,person:eqmember:17992,Stefan Lipman,0000-0002-8784-9650,A5078862538,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,1,Donna Rowen,person:eqmember:17833,Donna Rowen,0000-0003-3018-5109,A5067226056,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,2,Clara Mukuria,person:eqmember:17819,Clara Mukuria,0000-0003-4318-1481,A5043083823,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,3,Nathan Bray,person:openalex:A5089567262,Nathan Bray,0000-0001-7646-5435,A5089567262,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,4,Jill Carlton,person:leader:63cb6b329986,Jill Carlton,0000-0002-9373-7663,A5051490866,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,5,Sophie Cooper,person:openalex:A5089919345,Sophie Cooper,0000-0001-8379-6304,A5089919345,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,6,Louise Longworth,person:eqmember:17916,Louise Longworth,0000-0003-2512-4862,A5046647690,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,7,David Meads,person:openalex:A5086640521,David Meads,0000-0003-1369-2483,A5086640521,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,8,Ciarán O’Neill,person:leader:33ce5d686145,Ciaran O'Neill,0000-0001-7668-3934,A5016414995,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.005,10.1016/j.jval.2023.08.005,2023,9,Yaling Yang,person:eqmember:18014,yaling Yang,,,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.006,10.1016/j.jval.2023.08.006,2023,1,Svenja Elkenkamp,person:openalex:A5014281043,Svenja Elkenkamp,0000-0001-8704-1208,A5014281043,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.006,10.1016/j.jval.2023.08.006,2023,2,Kristina Ludwig,person:eqmember:17905,Kristina Ludwig,0000-0002-4306-4667,A5035184665,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.006,10.1016/j.jval.2023.08.006,2023,3,Wolfgang Greiner,person:eqmember:18010,Wolfgang Greiner,0000-0001-9552-6969,A5001823062,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,1,Peter Lee,person:openalex:A5107426591,Peter Lee,0000-0001-7059-1959,A5107426591,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,2,Steven J. Bowe,person:openalex:A5083221850,Steven J. Bowe,0000-0003-3813-842x,A5083221850,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,3,Lidia Engel,person:eqmember:17911,Lidia Engel,0000-0002-7959-3149,A5039737173,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,4,Erica I. Lubetkin,person:eqmember:17839,Erica Lubetkin,0000-0001-9962-7775,A5037314317,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,5,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.013,10.1016/j.jval.2023.08.013,2023,6,Lan Gao,person:leader:f05e8daa6389,Lan Gao,0000-0001-9734-1140,,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.015,10.1016/j.jval.2023.08.015,2023,1,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.015,10.1016/j.jval.2023.08.015,2023,2,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.015,10.1016/j.jval.2023.08.015,2023,3,Kim Rand,person:eqmember:17897,Kim Rand,0000-0001-7692-4099,A5041551368,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.08.015,10.1016/j.jval.2023.08.015,2023,4,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.10.009,10.1016/j.jval.2023.10.009,2023,1,Michał Jakubczyk,person:eqmember:17934,Michał Jakubczyk,0000-0002-0006-6769,A5015781187,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.10.009,10.1016/j.jval.2023.10.009,2023,2,Paul M. Schneider,person:openalex:A5086411644,Paul M. Schneider,0000-0003-2776-4441,A5086411644,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.10.009,10.1016/j.jval.2023.10.009,2023,3,Stefan A. Lipman,person:eqmember:17992,Stefan Lipman,0000-0002-8784-9650,A5078862538,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.10.009,10.1016/j.jval.2023.10.009,2023,4,Chris Sampson,person:eqmember:17815,Chris Sampson,0000-0001-9470-2369,A5002636040,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,1,A. M. Blackmore,person:openalex:A5015311493,A. M. Blackmore,0000-0002-5824-9402,A5015311493,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,2,Brendan Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,3,Richard Norman,person:eqmember:17974,Richard Norman,0000-0002-3112-3893,A5101841802,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,4,Dinah Reddihough,person:openalex:A5037576805,Dinah Reddihough,0000-0003-3634-7906,A5037576805,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,5,Catherine S. Choong,person:openalex:A5078763633,Catherine S. Choong,0000-0002-3982-271x,A5078763633,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,6,Peter Jacoby,person:openalex:A5086757090,Peter Jacoby,0000-0001-5092-7697,A5086757090,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,7,Jenny Downs,person:leader:0687af044b11,Jenny Downs,0000-0001-7358-9037,A5045593878,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.12.009,10.1016/j.jval.2023.12.009,2023,1,P. Schneider,person:leader:0a4ba2690908,Paul Schneider,0000-0003-3552-1087,A5007136182,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.12.009,10.1016/j.jval.2023.12.009,2023,2,Katharina Blankart,person:openalex:A5062314105,Katharina Blankart,0000-0001-9831-1787,A5062314105,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.12.009,10.1016/j.jval.2023.12.009,2023,3,John Brazier,person:eqmember:17885,John Brazier,0000-0001-8645-4780,A5007276743,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.12.009,10.1016/j.jval.2023.12.009,2023,4,Ben van Hout,person:eqmember:17799,Ben Van Hout,0000-0001-9698-6094,A5032690231,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2023.12.009,10.1016/j.jval.2023.12.009,2023,5,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.004,10.1016/j.jval.2024.01.004,2024,1,Peter Lee,person:openalex:A5107426591,Peter Lee,0000-0001-7059-1959,A5107426591,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.004,10.1016/j.jval.2024.01.004,2024,2,Lidia Engel,person:eqmember:17911,Lidia Engel,0000-0002-7959-3149,A5039737173,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.004,10.1016/j.jval.2024.01.004,2024,3,Erica I. Lubetkin,person:eqmember:17839,Erica Lubetkin,0000-0001-9962-7775,A5037314317,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.004,10.1016/j.jval.2024.01.004,2024,4,Lan Gao,person:leader:f05e8daa6389,Lan Gao,0000-0001-9734-1140,,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,1,Zhuxin Mao,person:eqmember:18021,Zhuxin Mao,0000-0002-7444-1584,A5002022038,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,2,Jonas Crèvecoeur,person:openalex:A5043889398,Jonas Crèvecoeur,0000-0002-2983-8857,A5043889398,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,3,Koen Pepermans,person:openalex:A5047819061,Koen Pepermans,0000-0001-7294-9491,A5047819061,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,4,Paul Kind,person:eqmember:17962,Paul Kind,0000-0003-2377-1652,A5013594779,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,5,Thomas Neyens,person:openalex:A5052119079,Thomas Neyens,0000-0003-2364-7555,A5052119079,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.005,10.1016/j.jval.2024.01.005,2024,6,Philippe Beutels,person:openalex:A5059507519,Philippe Beutels,0000-0001-5034-3595,A5059507519,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,1,Ahmed Al‐Jedai,person:openalex:A5074996068,Ahmed Al‐Jedai,0000-0002-4730-9086,A5074996068,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,2,Hajer Almudaiheem,person:openalex:A5017769435,Hajer Almudaiheem,0000-0002-0985-6193,A5017769435,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,3,Tareq Al-Salamah,person:openalex:A5072672416,Tareq Al-Salamah,0000-0001-5382-2495,A5072672416,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,4,Muath Aldosari,person:openalex:A5038673913,Muath Aldosari,0000-0002-2200-2408,A5038673913,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,5,Abdulaali R. Almutairi,person:openalex:A5089880802,Abdulaali R. Almutairi,0000-0002-3141-0606,A5089880802,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,6,Yasser Almogbel,person:openalex:A5086690247,Yasser Almogbel,0000-0003-0155-6986,A5086690247,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,7,Yazed AlRuthia,person:openalex:A5058607514,Yazed AlRuthia,0000-0002-0029-5924,A5058607514,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,8,Abdullah Althemery,person:openalex:A5070175062,Abdullah Althemery,0000-0002-3415-7685,A5070175062,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,9,Mohammed Alluhidan,person:openalex:A5022443599,Mohammed Alluhidan,0000-0003-3824-2059,A5022443599,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,10,Bram Roudijk,person:eqmember:17805,Bram Roudijk,0000-0001-5000-0875,A5028508726,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,11,Fredrick Dermawan Purba,person:eqmember:17855,Fredrick Purba,0000-0002-7336-3043,A5059806422,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,12,Nancy Awad,person:openalex:A5021920013,Nancy Awad,,A5021920013,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.01.017,10.1016/j.jval.2024.01.017,2024,13,Rita O’jeil,person:openalex:A5093565630,Rita O’jeil,,A5093565630,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.012,10.1016/j.jval.2024.02.012,2024,1,Long Chen,person:openalex:A5100336376,Long Chen,0000-0001-9574-7307,A5100336376,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.012,10.1016/j.jval.2024.02.012,2024,2,Zhuxin Mao,person:eqmember:18021,Zhuxin Mao,0000-0002-7444-1584,A5002022038,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.012,10.1016/j.jval.2024.02.012,2024,3,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,1,Jenny Downs,person:leader:0687af044b11,Jenny Downs,0000-0001-7358-9037,A5045593878,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,2,Richard Norman,person:eqmember:17974,Richard Norman,0000-0002-3112-3893,A5101841802,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,3,Brendan Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,4,Peter Jacoby,person:openalex:A5086757090,Peter Jacoby,0000-0001-5092-7697,A5086757090,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,5,Dinah Reddihough,person:openalex:A5037576805,Dinah Reddihough,0000-0003-3634-7906,A5037576805,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,6,Catherine S. Choong,person:openalex:A5078763633,Catherine S. Choong,0000-0002-3982-271x,A5078763633,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,7,Amy Finlay‐Jones,person:openalex:A5012557813,Amy Finlay‐Jones,0000-0002-1336-4001,A5012557813,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.016,10.1016/j.jval.2024.02.016,2024,8,A. M. Blackmore,person:openalex:A5015311493,A. M. Blackmore,0000-0002-5824-9402,A5015311493,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,1,Ling Jie Cheng,person:eqmember:19028,Ling Jie Cheng,0000-0002-5338-578x,A5082193621,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,2,Tianxin Pan,person:eqmember:18002,Tianxin Pan,0000-0002-2243-8818,A5044860561,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,3,Le Ann Chen,person:openalex:A5003942201,Le Ann Chen,0000-0001-9937-4149,A5003942201,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,4,Jing Ying Cheng,person:openalex:A5080189264,Jing Ying Cheng,0000-0003-2598-9989,A5080189264,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,5,Brendan Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,6,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.02.018,10.1016/j.jval.2024.02.018,2024,7,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.002,10.1016/j.jval.2024.03.002,2024,1,Maja Kuharić,person:eqmember:19030,Maja Kuharic,0000-0003-3696-9086,A5007210675,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.002,10.1016/j.jval.2024.03.002,2024,2,A. Simon Pickard,person:eqmember:17988,Simon Pickard,0000-0001-5645-7091,A5058888906,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.002,10.1016/j.jval.2024.03.002,2024,3,Clara Mukuria,person:eqmember:17819,Clara Mukuria,0000-0003-4318-1481,A5043083823,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.002,10.1016/j.jval.2024.03.002,2024,4,Aureliano Paolo Finch,person:eqmember:19003,Aureliano Finch,0000-0003-1438-321x,A5055927783,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.003,10.1016/j.jval.2024.03.003,2024,1,Maja Kuharić,person:eqmember:19030,Maja Kuharic,0000-0003-3696-9086,A5007210675,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.003,10.1016/j.jval.2024.03.003,2024,2,Brendan Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.003,10.1016/j.jval.2024.03.003,2024,3,Lisa K. Sharp,person:openalex:A5080865059,Lisa K. Sharp,0000-0002-7809-9042,A5080865059,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.003,10.1016/j.jval.2024.03.003,2024,4,Robin S. Turpin,person:openalex:A5079545906,Robin S. Turpin,,A5079545906,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.003,10.1016/j.jval.2024.03.003,2024,5,A. Simon Pickard,person:eqmember:17988,Simon Pickard,0000-0001-5645-7091,A5058888906,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.2195,10.1016/j.jval.2024.03.2195,2024,1,Fanni Rencz,person:eqmember:17845,Fanni Rencz,0000-0001-9674-620x,A5024021740,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.03.2195,10.1016/j.jval.2024.03.2195,2024,2,Mathieu F. Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,1,Bernhard Michalowsky,person:eqmember:17803,Bernhard Michalowsky,0000-0002-3425-0089,A5088093819,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,2,Lidia Engel,person:eqmember:17911,Lidia Engel,0000-0002-7959-3149,A5039737173,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,3,Maresa Buchholz,person:leader:b74a5997703c,Maresa Buchholz,0000-0002-4486-8632,A5061680498,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,4,Niklas Weber,person:openalex:A5112901636,Niklas Weber,,A5112901636,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,5,Thomas Kohlmann,person:eqmember:18000,thomas kohlmann,0000-0002-5956-8309,A5031953969,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.04.010,10.1016/j.jval.2024.04.010,2024,6,Feng Xie,person:eqmember:17851,Feng Xie,0000-0003-3454-6266,A5102994482,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.007,10.1016/j.jval.2024.05.007,2024,1,Emily McDool,person:leader:4a5cd1710c94,Emily McDool,0000-0002-3530-7921,A5006458172,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.007,10.1016/j.jval.2024.05.007,2024,2,Clara Mukuria,person:eqmember:17819,Clara Mukuria,0000-0003-4318-1481,A5043083823,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.007,10.1016/j.jval.2024.05.007,2024,3,Tessa Peasgood,person:eqmember:17998,Tessa Peasgood,0000-0001-8024-7801,A5022446221,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.009,10.1016/j.jval.2024.05.009,2024,1,Meixia Liao,person:leader:f5a715e2f518,Meixia Liao,0000-0001-7859-3684,A5079423723,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.009,10.1016/j.jval.2024.05.009,2024,2,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,0,ACCEPTED,
doi:10.1016/j.jval.2024.05.009,10.1016/j.jval.2024.05.009,2024,3,Kim Rand,person:eqmember:17897,Kim Rand,0000-0001-7692-4099,A5041551368,PERSON,0,ACCEPTED,
