limitation_id,study_id,publication_id,doi,publication_year,primary_research_family,statement,about_ids
P6f509bba7c17:L5,P6f509bba7c17:S1,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519,2021,VALUE_SET_DEVELOPMENT,"The sample was younger than the Italian general population, and perfect age representativeness was not achieved despite recruitment through local recruiters.",
P6f509bba7c17:L6,P6f509bba7c17:S1,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519,2021,VALUE_SET_DEVELOPMENT,The study did not collect feasibility evidence from interviewees and therefore did not cover their experience of videoconferencing administration.,
P6f509bba7c17:L7,P6f509bba7c17:S1,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519,2021,VALUE_SET_DEVELOPMENT,The interviewer evaluation form could have been affected by acquiescence bias because the best response category was shown on the left.,
P6f509bba7c17:L8,P6f509bba7c17:S1,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519,2021,VALUE_SET_DEVELOPMENT,Two investigators were members of the EQ-VT support team; their experience and frequent feedback might have improved interviewer performance beyond what less experienced study teams could achieve.,
P6f509bba7c17:L9,P6f509bba7c17:S1,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519,2021,VALUE_SET_DEVELOPMENT,"The study setup combined recruitment by a market-research company, online scheduling, reminders, and support, so the contribution of each component to feasibility could not be isolated.",
P6f83eb0be663:L1,P6f83eb0be663:S1,doi:10.1007/s40273-024-01444-1,10.1007/s40273-024-01444-1,2025,METHODS_RESEARCH,Experience scaling summarizes HRQoL but not life expectancy; the authors recommend reporting life-expectancy gains separately.,
P6f83eb0be663:L2,P6f83eb0be663:S1,doi:10.1007/s40273-024-01444-1,10.1007/s40273-024-01444-1,2025,METHODS_RESEARCH,"Perspective-specific values may not be comparable across conditions, such as values from people with diabetes versus values from people with cancer, which limits use across all interventions.",
P6f83eb0be663:L3,P6f83eb0be663:S1,doi:10.1007/s40273-024-01444-1,10.1007/s40273-024-01444-1,2025,METHODS_RESEARCH,The approach does not establish which stakeholder perspective has deliberative authority and can permit analysts to select the perspective that favors an intervention.,
P6f83eb0be663:L4,P6f83eb0be663:S1,doi:10.1007/s40273-024-01444-1,10.1007/s40273-024-01444-1,2025,METHODS_RESEARCH,"Adults can value child HRQoL differently depending on whether they use their own or the child's perspective, and mothers and fathers do not necessarily represent the societal perspective that usually governs child resource-allocation decisions.",
P6f83eb0be663:L5,P6f83eb0be663:S1,doi:10.1007/s40273-024-01444-1,10.1007/s40273-024-01444-1,2025,METHODS_RESEARCH,"The method is innovative and specialized, needs development across child ages, problem durations, countries, and marginalized groups, and lacks open-source kaizen-task software that would support wider access.",
P6f8758152f4b:lim1,P6f8758152f4b:s1,doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,APPLIED_USE_RESEARCH,"The existing electronic medical record did not permit direct patient entry, so the workflow required paper completion and clinician entry after review.",
P6f8758152f4b:lim2,P6f8758152f4b:s1,doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,APPLIED_USE_RESEARCH,The Enterprise Business Intelligence environment limited how PROM data could be reported and displayed.,
P6f8758152f4b:lim3,P6f8758152f4b:s1,doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,APPLIED_USE_RESEARCH,"Only a small staff sample was surveyed, and the authors called for a more robust staff evaluation in the new electronic medical record.",
P6f8758152f4b:lim4,P6f8758152f4b:s1,doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,APPLIED_USE_RESEARCH,Limited clinician preparation time prevented some staff from routinely using the PROMs Clinic List.,
P6fa4b29afabc:lim1,P6fa4b29afabc:study1,doi:10.1136/bmjopen-2025-100897,10.1136/bmjopen-2025-100897,2025,METHODS_RESEARCH,"Online surveys that use a marketing panel can have data-quality problems and might not generalise to the Australian general population, especially people with less education and people who do not take part in online surveys or panels.",
P6fa4b29afabc:lim2,P6fa4b29afabc:study1,doi:10.1136/bmjopen-2025-100897,10.1136/bmjopen-2025-100897,2025,METHODS_RESEARCH,"The paper supplies the survey instrument, experimental design, and analysis plan only for wave 1 because wave-2 materials will be adapted after wave-1 evidence is available.",
P6fa4b29afabc:lim3,P6fa4b29afabc:study1,doi:10.1136/bmjopen-2025-100897,10.1136/bmjopen-2025-100897,2025,METHODS_RESEARCH,"Paired comparisons require respondents to choose between profiles of health problems and can be more burdensome than choosing improvements, especially when the profiles concern a 1-year-old child.",
P6ffa70f1fdc0:L1,P6ffa70f1fdc0:S1,doi:10.1007/s11136-018-1985-2,10.1007/s11136-018-1985-2,2018,POPULATION_REFERENCE_DESCRIPTION,"Whether adolescents can reliably report their parents' occupational status is uncertain, which may limit the socio-economic status proxy.",P6ffa70f1fdc0:SF3
P6ffa70f1fdc0:L2,P6ffa70f1fdc0:S1,doi:10.1007/s11136-018-1985-2,10.1007/s11136-018-1985-2,2018,POPULATION_REFERENCE_DESCRIPTION,A large share of respondents (23.1%) had missing or ambiguous answers on parents' occupational status and were excluded from that comparison.,P6ffa70f1fdc0:SA2 | P6ffa70f1fdc0:SF3
P6ffa70f1fdc0:L3,P6ffa70f1fdc0:S1,doi:10.1007/s11136-018-1985-2,10.1007/s11136-018-1985-2,2018,POPULATION_REFERENCE_DESCRIPTION,"The survey was administered during school hours, so adolescents with severe health problems who cannot attend school may be underrepresented.",P6ffa70f1fdc0:MU1
P701fc93c5ffa:L1,P701fc93c5ffa:S1,doi:10.1007/s11136-019-02144-6,10.1007/s11136-019-02144-6,2019,MEASUREMENT_PROPERTY_EVALUATION,"HRQoL was assessed 1 month after injury, by which time many patients with mild TBI, the majority of the TBI group, may already have recovered cognitively; the earlier 1-week measurement had too few respondents.",P701fc93c5ffa:ADM1
P701fc93c5ffa:L2,P701fc93c5ffa:S1,doi:10.1007/s11136-019-02144-6,10.1007/s11136-019-02144-6,2019,MEASUREMENT_PROPERTY_EVALUATION,"Non-TBI patients had significantly higher Injury Severity Scores than TBI patients, so the TBI group showed a larger ceiling effect.",P701fc93c5ffa:OUT1 | P701fc93c5ffa:SF1
P701fc93c5ffa:L3,P701fc93c5ffa:S1,doi:10.1007/s11136-019-02144-6,10.1007/s11136-019-02144-6,2019,MEASUREMENT_PROPERTY_EVALUATION,"The three-level EQ-5D suffers from ceiling effects, and the 5L version might have reduced them.",P701fc93c5ffa:IU1 | P701fc93c5ffa:OUT1
P701fc93c5ffa:L4,P701fc93c5ffa:S1,doi:10.1007/s11136-019-02144-6,10.1007/s11136-019-02144-6,2019,MEASUREMENT_PROPERTY_EVALUATION,Only 27.6% of invited patients returned complete EQ-5D + C and EQ-VAS data.,P701fc93c5ffa:SAM2
P702331d401fb:L1,P702331d401fb:S1,doi:10.1186/s12955-025-02452-1,10.1186/s12955-025-02452-1,2025,INSTRUMENT_VERSION_DEVELOPMENT,All patient participants were from Shandong Province. This geographic concentration can limit generalizability to people with COPD across China.,
P702331d401fb:L2,P702331d401fb:S1,doi:10.1186/s12955-025-02452-1,10.1186/s12955-025-02452-1,2025,INSTRUMENT_VERSION_DEVELOPMENT,Considerable conceptual overlap between some bolt-ons and the original EQ-5D-5L dimensions remains unresolved.,
P702331d401fb:L3,P702331d401fb:S1,doi:10.1186/s12955-025-02452-1,10.1186/s12955-025-02452-1,2025,INSTRUMENT_VERSION_DEVELOPMENT,"Some terms were interpreted specifically in the COPD context despite EQ-5D-5L being generic. In particular, Limitations in physical activities due to shortness of breath can overlap substantially with Usual activities.",
P7054cf059623:LIM1,P7054cf059623:S1,doi:10.1007/s11136-023-03499-7,10.1007/s11136-023-03499-7,2023,EVIDENCE_SYNTHESIS,The review included only studies published in English.,
P7054cf059623:LIM2,P7054cf059623:S1,doi:10.1007/s11136-023-03499-7,10.1007/s11136-023-03499-7,2023,EVIDENCE_SYNTHESIS,The search may have missed studies of broader well-being measures and early theoretical or conceptual work that preceded preference-based-measure terminology.,
P7054cf059623:LIM3,P7054cf059623:S1,doi:10.1007/s11136-023-03499-7,10.1007/s11136-023-03499-7,2023,EVIDENCE_SYNTHESIS,"Because the included evidence covered diverse study types, the authors did not evaluate the quality and strength of all included studies.",
P7054cf059623:LIM4,P7054cf059623:S1,doi:10.1007/s11136-023-03499-7,10.1007/s11136-023-03499-7,2023,EVIDENCE_SYNTHESIS,Published reports may not have provided enough methodological detail to determine the extent of engagement with Indigenous communities.,
P709861d980ed:LIM1,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,The survey did not permit missing CHU9D responses. This could force an arbitrary answer and prevented assessment of content validity through missing-response patterns.,
P709861d980ed:LIM2,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,The study could not determine how the guidance notes affected respondents' cognitive processing.,
P709861d980ed:LIM3,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,The short-interval test-retest sample included only 53 general-population respondents; limited response variation and ceiling effects could reduce the reliability estimates.,
P709861d980ed:LIM4,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,"Responsiveness subgroups were small, especially groups with worsened health, which limited hypothesis testing and required cautious interpretation of effect sizes.",
P709861d980ed:LIM5,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,CHU9D utilities used scoring algorithms developed from preferences of older populations because no value set exists for the proxy version in children aged 2–4 years.,
P709861d980ed:LIM6,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,"Proxy-reported health-related quality of life can disagree with child self-report, especially for subjective dimensions such as worry, sadness, and pain.",
P709861d980ed:LIM7,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,The study did not evaluate whether the CHU9D dimensions fully and appropriately represent health-related quality of life in children aged 2–4 years.,
P709861d980ed:LIM8,P709861d980ed:S1,doi:10.1007/s40273-024-01355-1,10.1007/s40273-024-01355-1,2024,MEASUREMENT_PROPERTY_EVALUATION,The guidance notes had not first undergone qualitative content-validity testing for this age group.,
P70ea9c866ad3:LIM1,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,"The sample predominantly included less-educated Indonesians with lower economic status, and response heterogeneity or cultural reluctance to report health problems may have produced more favorable self-reported health.",
P70ea9c866ad3:LIM2,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,The Australian FACT-8D value set and pilot United Kingdom EQ-HWB-S and United Kingdom SWEMWBS value sets might not represent Indonesian preferences precisely.,
P70ea9c866ad3:LIM3,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,"The measures were administered in a fixed order, which could have introduced order bias.",
P70ea9c866ad3:LIM4,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,Global Rating of Change might not capture the full range of changes measured by EQ-HWB because EQ-HWB extends beyond health constructs.,
P70ea9c866ad3:LIM5,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,Different recall periods across instruments might have affected the results.,
P70ea9c866ad3:LIM6,P70ea9c866ad3:S1,doi:10.1016/j.jval.2024.12.003,10.1016/j.jval.2024.12.003,2024,MEASUREMENT_PROPERTY_EVALUATION,"The relatively long test-retest interval and heterogeneous treatment reactions might have affected item-level test-retest reliability, although unchanged health was self-reported.",
P716dece10838:L1,P716dece10838:S1,doi:10.1016/j.jval.2017.10.013,10.1016/j.jval.2017.10.013,2017,METHODS_RESEARCH,"The inconsistency metric potentially overestimates the effect of the feedback module, because removing any cTTO response lowers the number of possible inconsistencies, so random removal would also improve apparent consistency.",P716dece10838:MU4 | P716dece10838:O1
P716dece10838:L2,P716dece10838:S1,doi:10.1016/j.jval.2017.10.013,10.1016/j.jval.2017.10.013,2017,METHODS_RESEARCH,"Implementation of the feedback module was not straightforward: it displayed complex information to possibly fatigued respondents, and interviewers struggled to guide respondents without implying that a response was wrong, so better interviewer guidance might have increased its effect.",P716dece10838:MU11 | P716dece10838:MU4
P716dece10838:L3,P716dece10838:S1,doi:10.1016/j.jval.2017.10.013,10.1016/j.jval.2017.10.013,2017,METHODS_RESEARCH,"Compared with the general population, males were underrepresented and older individuals overrepresented in both jurisdictions, and the Dutch sample was a convenience sample from one day hospital valuing a single block of health states.",P716dece10838:POPHK | P716dece10838:POPNL
P716dece10838:L4,P716dece10838:S1,doi:10.1016/j.jval.2017.10.013,10.1016/j.jval.2017.10.013,2017,METHODS_RESEARCH,Feedback module results for 31 Dutch respondents were lost because of a software bug.,P716dece10838:SMNLFB
P716dece10838:L5,P716dece10838:S1,doi:10.1016/j.jval.2017.10.013,10.1016/j.jval.2017.10.013,2017,METHODS_RESEARCH,"Respondents were not individually randomized to the standard or split version, because interviewers switching between protocols simultaneously could cause spillover effects.",P716dece10838:D4 | P716dece10838:MU5
P71c8bfeec129:L1,P71c8bfeec129:S1,doi:10.1136/bmjopen-2024-089693,10.1136/bmjopen-2024-089693,2025,ECONOMIC_BURDEN_RESEARCH,Exclusion of people who were not continuously insured and people who died during the five-year period limits generalisability to those populations.,
P71c8bfeec129:L2,P71c8bfeec129:S1,doi:10.1136/bmjopen-2024-089693,10.1136/bmjopen-2024-089693,2025,ECONOMIC_BURDEN_RESEARCH,"The costing approach omitted drugs supplied during hospital stays and some specialty drugs for oncology, transplantation, and renal care.",
P71c8bfeec129:L3,P71c8bfeec129:S1,doi:10.1136/bmjopen-2024-089693,10.1136/bmjopen-2024-089693,2025,ECONOMIC_BURDEN_RESEARCH,"Administrative data did not provide comprehensive race or ethnicity, housing insecurity, self-reported health, smoking, physical activity, or other social and behavioural factors; neighbourhood income was only a proxy for socioeconomic status.",
P71d21df4cdc2:lim1,P71d21df4cdc2:study1,doi:10.1186/s12955-021-01719-7,10.1186/s12955-021-01719-7,2021,POPULATION_REFERENCE_DESCRIPTION,The data did not contain detailed information about prevalent long-term conditions or comorbidities.,
P71d21df4cdc2:lim2,P71d21df4cdc2:study1,doi:10.1186/s12955-021-01719-7,10.1186/s12955-021-01719-7,2021,POPULATION_REFERENCE_DESCRIPTION,Participants in the cognitively demanding source valuation study may have been cognitively and physically healthier than older people who did not participate.,
P71d21df4cdc2:lim3,P71d21df4cdc2:study1,doi:10.1186/s12955-021-01719-7,10.1186/s12955-021-01719-7,2021,POPULATION_REFERENCE_DESCRIPTION,"The source sample represented the German general population rather than the elderly population specifically, and people living in institutions may have been underrepresented.",
