person_id,display_name,family_name,given_names,orcid,openalex_id,entity_kind,identity_status,euroqol_member,n_projects_as_pi,n_publications,first_publication_year,last_publication_year
person:openalex:A5058278258,Rob McGee,McGee,Rob,0000-0003-2429-6304,A5058278258,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2014,2014
person:openalex:A5058597606,Marcus Grobe‐Einsler,Grobe-Einsler,Marcus,0000-0002-1808-2134,A5058597606,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2025
person:openalex:A5058607514,Yazed AlRuthia,AlRuthia,Yazed,0000-0002-0029-5924,A5058607514,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5058639972,Eileen Keogh,Keogh,Eileen,,A5058639972,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2023
person:openalex:A5058722612,Jian An,An,Jian,0000-0003-0807-7478,A5058722612,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5058780467,Jacki Routledge,Routledge,Jacki,,A5058780467,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5058800016,Christopher M. Reid,Reid,Christopher M.,0000-0001-9173-3944,A5058800016,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5058853190,Mark Clowes,Clowes,Mark,0000-0002-5582-9946,A5058853190,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5058870508,E A Badings,Badings,E A,,A5058870508,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5058941234,Katelynn Crick,Crick,Katelynn,0000-0002-2846-3096,A5058941234,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5058981117,Wiebke Mohr,Mohr,Wiebke,0000-0002-0036-3413,A5058981117,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5059055783,Laura Ternent,Ternent,Laura,0000-0001-7056-298x,A5059055783,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5059059347,Pam Enderby,Enderby,Pam,0000-0002-4371-9053,A5059059347,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5059117288,Anabel Estévez-Carrillo,Estévez-Carrillo,Anabel,0000-0001-8778-5055,A5059117288,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2021,2025
person:openalex:A5059217253,Jian Yi Soh,Soh,Jian Yi,,A5059217253,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2025,2025
person:openalex:A5059290458,Jennifer Faber,Faber,Jennifer,0000-0003-3265-0262,A5059290458,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2023,2025
person:openalex:A5059328403,Ana Mladenovic,Mladenovic,Ana,,A5059328403,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2015,2015
person:openalex:A5059399152,Mark Harrison,Harrison,Mark,0000-0002-2115-2447,A5059399152,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5059493933,Ahmad Faried,Faried,Ahmad,0000-0003-2967-8125,A5059493933,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2017
person:openalex:A5059507519,Philippe Beutels,Beutels,Philippe,0000-0001-5034-3595,A5059507519,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5059513050,Dongwoo Nam,Nam,Dongwoo,0000-0002-7957-3121,A5059513050,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5059651488,Hoàng Văn Minh,Minh,Hoang Van,0000-0002-4749-5536,A5059651488,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2020,2022
person:openalex:A5059656601,Emmanuel Papadimitropoulos,Papadimitropoulos,Emmanuel A,0000-0002-3688-523x,A5059656601,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2015,2017
person:openalex:A5059680031,Slavica Kochovska,Kochovska,Slavica,0000-0002-3531-0389,A5059680031,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5059816361,Joan Carles Contel-Segura,Contel-Segura,Joan Carles,,A5059816361,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5059864935,Dawid Jedrzejewski,Jedrzejewski,Dawid,0000-0001-5111-4807,A5059864935,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5060019878,Litian Jiang,Jiang,Litian,,A5060019878,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5060034174,Mazlila Meor Ahmad Shah,Meor Ahmad Shah,Mazlila,,A5060034174,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5060090179,Quan Zhou,Zhou,Quan,0000-0002-7017-8192,A5060090179,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5060101235,Daniel Kelleher,Kelleher,Daniel,0000-0003-2659-1606,A5060101235,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5060156913,Jiafan Chen,Chen,Jiafan,0009-0006-8052-0891,A5060156913,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5060281430,Christiaan Scott,Scott,Christiaan,0000-0003-3874-1704,A5060281430,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5060300373,Elizabeth Yohe Moore,Moore,Elizabeth Yohe,,A5060300373,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5060328738,Hasan Raid Fadhil,Fadhil,Hasan Raid,,A5060328738,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5060516605,Angela Zhao,Zhao,Angela,0009-0004-5019-9094,A5060516605,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5060565158,Stefan Fors,Fors,Stefan,0000-0003-2656-8721,A5060565158,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5060638203,F. Nanne Croles,Croles,F Nanne,0000-0001-7722-1862,A5060638203,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5060675696,Vladimir Sergeevich Gordeev,Gordeev,Vladimir Sergeevich,0000-0003-3906-2316,A5060675696,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5060708607,Frances Batchelor,Batchelor,Frances,0000-0002-7302-7293,A5060708607,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2023,2026
person:openalex:A5060776202,Gillian Hawker,Hawker,Gillian,0000-0001-6358-1197,A5060776202,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2019,2023
person:openalex:A5060831121,Andrea Delure,Delure,Andrea,,A5060831121,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5061171982,Mara Violato,Violato,Mara,0000-0002-0484-7706,A5061171982,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2025
person:openalex:A5061181148,John Londoño,Londono,John,0000-0003-1074-644x,A5061181148,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5061218451,Didier Jutras‐Aswad,Jutras-Aswad,Didier,0000-0002-8474-508x,A5061218451,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5061247569,Ma-Ann M. Zarsuelo,Zarsuelo,Ma-Ann,,A5061247569,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5061316225,Ben A. van Hout,Hout,Ben A. van,,A5061316225,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5061424600,Roger E. G. Schutgens,Schutgens,Roger E G,0000-0002-2762-6033,A5061424600,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5061454592,Emma Nauclér,Nauclér,Emma,0000-0003-1079-5655,A5061454592,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5061485162,Ching Kit Chen,Chen,Ching Kit,0000-0003-4302-3539,A5061485162,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5061900184,Mark R. Hazebroek,Hazebroek,M R,0000-0002-2151-7178,A5061900184,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5061972659,David F. Heigener,Heigener,David F.,0000-0002-7422-1303,A5061972659,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5061982076,S. Crawford,Crawford,Samuel A,0000-0003-1857-3096,A5061982076,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5062054966,Susana C. Marques da Silva,Marques da Silva,Susana C.,,A5062054966,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5062096569,Chun Fan Lee,Lee,Chun Fan,0000-0001-5601-3167,A5062096569,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5062109116,Göher Ayman,Ayman,Goher,0000-0002-5923-363x,A5062109116,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5062314105,Katharina Blankart,Blankart,Katharina,0000-0001-9831-1787,A5062314105,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5062332946,Tomás Cuñat,Cuñat,Tomas,0000-0002-6475-9230,A5062332946,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5062389614,Lukas Eberwein,Eberwein,Lukas,,A5062389614,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5062557095,Soraya Maart,Maart,Soraya,0000-0001-8056-3484,A5062557095,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5062603116,Robert G Tieleman,Tieleman,Robert,0000-0002-7654-2098,A5062603116,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5062815602,Bastian Surmann,Surmann,Bastian,0000-0003-1655-0907,A5062815602,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5062924243,AL Cheung,Cheung,Annie Wai-Ling,,A5062924243,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5062956353,Kristy McGregor,McGregor,Kristy,,A5062956353,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2021,2023
person:openalex:A5062956902,Nicole Scholes‐Robertson,Scholes-Robertson,Nicole,0000-0001-8260-0453,A5062956902,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5063003600,Mairead Murphy,Murphy,Mairead,0000-0002-3550-2727,A5063003600,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5063065507,Razia Amien,Amien,Razia,,A5063065507,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2022,2024
person:openalex:A5063084519,Murat K. Munkin,Munkin,Murat K.,0000-0001-8929-3572,A5063084519,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2024
person:openalex:A5063112371,Karen Stenner,Stenner,Karen,0000-0002-9615-7592,A5063112371,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5063120574,Mona Aghdaee,Aghdaee,Mona,0000-0002-2570-1685,A5063120574,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5063188212,James Buchanan,Buchanan,James,0000-0003-2528-0638,A5063188212,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5063227963,Irina Cleemput,Cleemput,Irina,0000-0003-4479-8950,A5063227963,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5063317279,Teferi Gedif Fenta,Fenta,Teferi Gedif,0000-0001-8500-6708,A5063317279,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5063317906,Eng‐Kiong Yeoh,Yeoh,Eng‐Kiong,0000-0002-1721-9450,A5063317906,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5063359430,Ângela Jornada Ben,Ben,Ângela Jornada,0000-0003-4793-9026,A5063359430,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2024
person:openalex:A5063379904,Wajamon Supawatjariyakul,Supawatjariyakul,Wajamon,,A5063379904,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5063455889,Basant Garg,Garg,Basant,,A5063455889,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2023
person:openalex:A5063620855,Marcin Piechocki,Piechocki,Marcin,0000-0002-4067-2229,A5063620855,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5063736885,S Al Dallal,Dallal,S Al,,A5063736885,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5063917571,Gashaw Arega,Arega,Gashaw,,A5063917571,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5063934009,Jhon Alexander Moreno,Moreno,Jhon A,0000-0002-0123-9588,A5063934009,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5063980702,Neeltje van den Berg,van den Berg,Neeltje,0000-0001-6965-0544,A5063980702,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5063986247,Bernardino Clavo,Clavo,Bernardino,0000-0003-2522-1064,A5063986247,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2023
person:openalex:A5064116822,Aidan Neill,Neill,Aidan,0009-0009-2156-620x,A5064116822,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5064174487,Benjamin Enns,Enns,Benjamin,0000-0002-4865-1510,A5064174487,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5064196553,Maike Imkamp,Imkamp,Maike,0000-0002-3581-7948,A5064196553,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5064503286,Yogini Jani,Jani,Yogini,0000-0001-5927-5429,A5064503286,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5064514171,Meera Agar,Agar,Meera,0000-0002-6756-6119,A5064514171,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5064571617,Adeladlew Kassie Netere,Netere,Adeladlew Kassie,0000-0003-0519-509x,A5064571617,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5064666151,Luciane Nascimento Cruz,Cruz,Luciane Nascimento,0000-0003-3749-7236,A5064666151,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5064689966,Lisa Pilgram,Pilgram,Lisa,0000-0002-1020-0650,A5064689966,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5064771478,Marieke S. J. N. Wintjens,Wintjens,Marieke S J N,0000-0002-7384-6002,A5064771478,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2022,2026
person:openalex:A5064853031,Katarzyna Jaśkowiak,Jaśkowiak,Katarzyna,,A5064853031,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5064897445,Andrew Bateman,Bateman,Andrew,0000-0002-2547-5921,A5064897445,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5065241713,Germaine Wong,Wong,Germaine,0000-0001-8422-7269,A5065241713,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5065274638,Bohdan Nosyk,Nosyk,Bohdan,0000-0003-2513-3718,A5065274638,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5065319610,A. J. L. M. Geraerds,Geraerds,A. J. L. M.,0000-0002-1332-0500,A5065319610,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2019,2022
person:openalex:A5065321643,L F Chen,Chen,L F,,A5065321643,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5065396071,Chloe Elizabeth Grace Rose,Rose,Chloe Elizabeth Grace,,A5065396071,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5065440173,A. Kooli,Kooli,Amna,,A5065440173,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5065534878,Harriet Hiscock,Hiscock,Harriet,0000-0003-3017-2770,A5065534878,PERSON,NEW_EXTERNAL_IDENTITY,0,0,13,2021,2026
person:openalex:A5065536027,Tiffany Boughtwood,Boughtwood,Tiffany,0000-0002-9634-3731,A5065536027,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5065576118,Vu Quynh,Mai,Vu Quynh,0000-0001-6962-0564,A5065576118,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2022
person:openalex:A5065609666,Karina Mayoral,Mayoral,Karina,0000-0002-7904-4422,A5065609666,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5065648995,Girjanauth Boodraj,Boodraj,Girjanauth,0000-0002-5666-3394,A5065648995,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5065678279,Kara Schick‐Makaroff,Schick-Makaroff,Kara,0000-0001-6200-3416,A5065678279,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2021
person:openalex:A5065699717,Maaike G. J. Gademan,GADEMAN,Maaike G J,0000-0002-6106-3385,A5065699717,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5065724319,Stéphane Heymans,Heymans,Stéphane,0000-0001-9477-7803,A5065724319,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5065860606,Brian Hung‐Hin Lang,Lang,Brian HH,0000-0002-9362-0086,A5065860606,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5065872142,Cesar Cruz-Santiago,Cruz-Santiago,Cesar,,A5065872142,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5066034131,Yolanda Ramallo‐Fariña,Ramallo-Fariña,Yolanda,0000-0002-1541-3989,A5066034131,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2017,2023
person:openalex:A5066055651,Myriam Razgallah Khrouf,Razgallah Khrouf,Myriam,,A5066055651,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5066109132,Elizabeth Gibbons,Gibbons,Elizabeth,0000-0001-7593-2361,A5066109132,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5066116202,Minsu Ock,Ock,Minsu,0000-0001-9949-9224,A5066116202,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2016,2022
person:openalex:A5066117396,C E M Jakob,Jakob,C E M,,A5066117396,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5066159754,A. J. M. van Boxem,Boxem,A. J. M. van,,A5066159754,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5066245933,Iris Blotenberg,Blotenberg,Iris,0000-0002-2273-5564,A5066245933,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5066267283,Marian Knight,Knight,Marian,0000-0002-1984-4575,A5066267283,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5066550410,Sterre Bour,Bour,Sterre,0000-0002-6592-1850,A5066550410,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5066563692,D. Steven Fox,Fox,D. Steven,0000-0002-5587-3226,A5066563692,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5066592327,Devanandhini Krisnan,Krisnan,Devanandhini,,A5066592327,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5066653456,Tara A. Lavelle,Lavelle,Tara A,0000-0003-1212-6973,A5066653456,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5066738880,Renee Jones,Jones,Renee,0000-0002-5332-5226,A5066738880,PERSON,NEW_EXTERNAL_IDENTITY,0,0,14,2021,2026
person:openalex:A5066896093,Jason D. Pole,Pole,Jason D,0000-0002-0413-5434,A5066896093,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5067175379,Cristina Valcárcel‐Nazco,Valcárcel-Nazco,Cristina,0000-0003-4833-7967,A5067175379,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5067399658,Martin Hower,Hower,Martin,0000-0001-5967-5238,A5067399658,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5067422552,Carolyn S.P. Lam,Lam,Carolyn S.P.,0000-0003-1903-0018,A5067422552,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2021
person:openalex:A5067519537,Maarten van Smeden,Smeden,Maarten van,0000-0002-5529-1541,A5067519537,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5067560109,Annelie Scharf,Scharf,Annelie,0000-0002-0910-088x,A5067560109,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5067581140,Byoung-Kab Kang,Kang,Byoung-Kab,0000-0002-3016-2428,A5067581140,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5067646427,Helle Mølsted Alvesson,Mølsted Alvesson,Helle,0000-0001-6109-7203,A5067646427,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5067715763,Nicole Alia Salis Reyes,Reyes,Nicole Alia Salis,0000-0003-2740-0293,A5067715763,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5067734183,Bernard Le Foll,Le Foll,Bernard,0000-0002-6406-4973,A5067734183,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5067876565,Red Thaddeus D. Miguel,Miguel,Red Thaddeus D.,0000-0002-2635-7484,A5067876565,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5067884893,Mackenzie Bourke,Bourke,Mackenzie,0000-0001-7870-9771,A5067884893,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2026
person:openalex:A5067896668,Paul Dolan,Dolan,Paul,0000-0001-6180-2849,A5067896668,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2014,2014
person:openalex:A5067948587,Emily Stella Scott,Scott,Emily Stella,0000-0001-7548-1775,A5067948587,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2023,2024
person:openalex:A5067989104,Sarah C. Smith,Smith,Sarah C.,0000-0002-2013-6963,A5067989104,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2021,2024
person:openalex:A5068091114,Luke E. Barry,Barry,Luke,0000-0001-7772-4822,A5068091114,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2018,2020
person:openalex:A5068167978,Hongyan Wu,Wu,Hongyan,0000-0002-7338-2172,A5068167978,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5068277529,Louise Smith,Smith,Louise,0000-0002-1277-2564,A5068277529,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5068277876,Maciej Niewada,Niewada,Maciej,0000-0002-3730-1996,A5068277876,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2012,2020
person:openalex:A5068427831,Willem L. Bor,Bor,Willem L.,0000-0002-3253-5961,A5068427831,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5068458542,Jackson P. Sekhobo,Sekhobo,Jackson P.,,A5068458542,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2010,2010
person:openalex:A5068551112,Suzanne Polinder,Polinder,Suzanne,0000-0002-4331-3141,A5068551112,PERSON,NEW_EXTERNAL_IDENTITY,0,0,17,2017,2024
person:openalex:A5068621183,Tracy Comans,Comans,Tracy,0000-0003-2840-3496,A5068621183,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5068703662,Mohammed Lamorde,Lamorde,Mohammed,0000-0003-2218-6822,A5068703662,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5069067858,Anne Julienne Genuino-Marfori,Genuino-Marfori,Anne Julienne,,A5069067858,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5069096181,Karina Meijer,Meijer,Karina,0000-0001-9447-0465,A5069096181,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5069119448,Daniela Mestre,Mestre,Daniela,0000-0002-8771-6559,A5069119448,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5069208601,Mario Federico,Federico,Mario,0000-0002-6184-9070,A5069208601,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2023
person:openalex:A5069274495,Raquel Corripio,Corripio,Raquel,0000-0003-3344-8269,A5069274495,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5069416662,María Errea Rodríguez,Errea,María,0000-0002-2192-0266,A5069416662,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2013,2013
person:openalex:A5069767747,Fredrik Norström,Norström,Fredrik,0000-0002-0457-2175,A5069767747,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5069805148,Tessa Kennedy‐Martin,Kennedy-Martin,Tessa,0000-0001-5326-4374,A5069805148,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5069811479,Glenn Phillips,Phillips,Glenn,0000-0002-9676-1909,A5069811479,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5069827266,Jan Roczniak,Roczniak,Jan,0000-0003-2536-2633,A5069827266,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5069922873,Ninna Kjær Nielsen,Nielsen,Ninna Kjær,0000-0001-6756-8467,A5069922873,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5069923703,Ching Jou Lim,Lim,Ching Jou,0000-0002-6026-1208,A5069923703,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2019,2019
person:openalex:A5070067422,Samantha Waterman,Waterman,Samantha,0000-0003-1747-4571,A5070067422,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5070081277,C Sampson,Sampson,C,,A5070081277,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5070135412,Jack Pollard,Pollard,Jack,0000-0002-2403-2635,A5070135412,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5070175062,Abdullah Althemery,Althemery,Abdullah,0000-0002-3415-7685,A5070175062,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5070222477,Shuang Hao,Hao,Shuang,0000-0002-2303-4532,A5070222477,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
