finding_id,ordinal,publication_id,doi,publication_year,outcome,reported_value,unit,denominator,time,subgroup,comparator,direction,uncertainty
Pa06ed50f6556:F4,1,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,96.8%,percent,1000 DCE respondents,,,Selected the dominant health state,HIGH,
Pa06ed50f6556:F5,1,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,14.8%,percent,cTTO values,,,,BELOW_ZERO,
Pa06ed50f6556:F5,2,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,-0.173,mean observed cTTO value,state 33333,,,,BELOW_ZERO,SE 0.039
Pa06ed50f6556:F5,3,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,-0.227,censoring-adjusted mean cTTO value,state 33333,,,,BELOW_ZERO,SE 0.047
Pa06ed50f6556:F7,1,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,P = .040,,,,,Pain/discomfort level 2 interaction,DIFFERENCE,
Pa06ed50f6556:F7,2,doi:10.1016/j.jval.2025.06.008,10.1016/j.jval.2025.06.008,2025,,P = .043,,,,,Pain/discomfort level 3 interaction,DIFFERENCE,
Pa07704f2a3a8:F3,1,doi:10.1007/s11136-024-03770-5,10.1007/s11136-024-03770-5,2024,,0.01,EQ-5D-3L decrement,,Original valuation year versus 2022 demographic weights,Maximum across dimensions and countries,Original versus updated reweighting,maximum absolute reported difference,All 95% credible intervals for differences included 0
Pa0abb276a225:F1,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-0.15,utility,,,United Kingdom general population,,,
Pa0abb276a225:F1,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-0.11,utility,,,Germany general population,,,
Pa0abb276a225:F1,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-0.17,utility,,,Germany diabetes,,,
Pa0abb276a225:F1,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,0.00,utility,,,Germany rheumatic diseases,,,
Pa0abb276a225:F10,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,17 (5%),respondents,328 recruited,,United Kingdom general population,,Excluded,
Pa0abb276a225:F10,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,9 (8%),respondents,110 recruited,,Germany general population,,Excluded,
Pa0abb276a225:F10,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,10 (9%),respondents,110 recruited,,Germany diabetes,,Excluded,
Pa0abb276a225:F10,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,11 (10%),respondents,110 recruited,,Germany rheumatic diseases,,Excluded,
Pa0abb276a225:F11,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,262 (84%),respondents,311 analyzed,,United Kingdom general population,,No illogical dimension ratings,
Pa0abb276a225:F11,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,81 (80%),respondents,101 analyzed,,Germany general population,,No illogical dimension ratings,
Pa0abb276a225:F11,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,74 (74%),respondents,100 analyzed,,Germany diabetes,,No illogical dimension ratings,
Pa0abb276a225:F11,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,75 (76%),respondents,99 analyzed,,Germany rheumatic diseases,,No illogical dimension ratings,
Pa0abb276a225:F14,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,59,EQ VAS points,,,Germany rheumatic diseases,United Kingdom and Germany general populations at median 74,Lower,IQR 40 to 77.5
Pa0abb276a225:F3,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,17 of 36 (47%),coefficients,36 coefficients,,United Kingdom OPUF value set,United Kingdom EQ-VT pilot value set,Significantly different,
Pa0abb276a225:F3,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-0.15,utility,,,United Kingdom OPUF worst state,United Kingdom EQ-VT worst state at -0.384,Higher,
Pa0abb276a225:F5,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,96 (31%),respondents,311 analyzed,,United Kingdom general population,,Preferred state 555555555 over being dead,
Pa0abb276a225:F5,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,41 (41%),respondents,101 analyzed,,Germany general population,,Preferred state 555555555 over being dead,
Pa0abb276a225:F5,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,36 (36%),respondents,100 analyzed,,Germany diabetes,,Preferred state 555555555 over being dead,
Pa0abb276a225:F5,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,53 (54%),respondents,99 analyzed,,Germany rheumatic diseases,,Preferred state 555555555 over being dead,
Pa0abb276a225:F6,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,17% to 27%,respondents,,,Across four samples,,Anchor below -1,
Pa0abb276a225:F6,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-216,utility,,,United Kingdom minimum anchor,,,
Pa0abb276a225:F6,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,-4999,utility,,,Germany diabetes minimum anchor,,,
Pa0abb276a225:F7,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,11.6,minutes,,,United Kingdom general population,,,IQR 9.0 to 15.1
Pa0abb276a225:F7,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,11.0,minutes,,,Germany general population,,,IQR 8.1 to 14.0
Pa0abb276a225:F7,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,16.1,minutes,,,Germany diabetes,,,IQR 11.6 to 20.4
Pa0abb276a225:F7,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,15.9,minutes,,,Germany rheumatic diseases,,,IQR 11.3 to 22.3
Pa0abb276a225:F8,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,98%,completion rate,,,United Kingdom general population,,,
Pa0abb276a225:F8,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,29%,completion rate,,,Germany general population,,,
Pa0abb276a225:F8,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,24%,completion rate,,,Germany diabetes,,,
Pa0abb276a225:F8,4,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,33%,completion rate,,,Germany rheumatic diseases,,,
Pa0abb276a225:F9,1,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,62% to 77%,respondents,,,Across four samples,,Agreed or strongly agreed that questions were easy to understand,
Pa0abb276a225:F9,2,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,61% to 62%,respondents,,,Across four samples,,Agreed or strongly agreed that questions were easy to answer,
Pa0abb276a225:F9,3,doi:10.12688/wellcomeopenres.21408.1,10.12688/wellcomeopenres.21408.1,2024,,87% to 89%,respondents,,,Across four samples,,Rated survey duration exactly right,
Pa0b141f8ffac:FI1,1,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.848,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),EQ-5D-5L level 1 (no pain or discomfort),"Extreme pain/discomfort, ranked 1 of 13 dimensions","SE 0.046, p<0.001"
Pa0b141f8ffac:FI1,2,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.799,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),EQ-5D-5L level 1 (no problems walking about),"Unable to walk about, ranked 2 of 13","SE 0.049, p<0.001"
Pa0b141f8ffac:FI1,3,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.710,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),EQ-5D-5L level 1 (not anxious or depressed),"Extremely anxious or depressed, ranked 3 of 13","SE 0.048, p<0.001"
Pa0b141f8ffac:FI1,4,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.667,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),ASCOT control level 1 (as much control as wanted),"No control over daily life, ranked 4 of 13 and the highest ranked ASCOT dimension","SE 0.041, p<0.001"
Pa0b141f8ffac:FI1,5,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.516,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),EQ-5D-5L level 1 (no problems washing or dressing),"Unable to wash and dress, ranked 5 of 13","SE 0.046, p<0.001"
Pa0b141f8ffac:FI1,6,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Latent-scale coefficient decrements for each level of the 13 EQ-5D-5L and ASCOT dimensions,-0.146,conditional logit coefficient,"975 respondents, 14,625 observations",,Pooled sample (Model 1),ASCOT social participation level 1,"Little social contact and socially isolated, ranked 13 of 13 (smallest estimate)","SE 0.041, p<0.001"
Pa0b141f8ffac:FI3,1,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Monotonicity of level coefficients and effect of instrument presentation order on scale and preferences,118,likelihood ratio statistic,,,Pooled restricted model versus order-specific unrestricted models,,"Above the critical value of 61.7, so preference homogeneity across orders is rejected",
Pa0b141f8ffac:FI3,2,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Monotonicity of level coefficients and effect of instrument presentation order on scale and preferences,0.094,scale parameter for presentation order,,,Restricted pooled model (Model 4),,Significant order effect,"SE 0.047, significant at the 0.001 level"
Pa0b141f8ffac:FI3,3,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Monotonicity of level coefficients and effect of instrument presentation order on scale and preferences,3,EQ-5D-5L dimensions with non-monotonic coefficients,,,ASCOT presented first (Model 3),1 dimension when EQ-5D-5L presented first (Model 2),More disordering when ASCOT is shown first,
Pa0b141f8ffac:FI5,1,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,"Preference heterogeneity, expressed as latent class shares and random parameter standard deviations","18,093",Bayesian information criterion,,,Two-class latent class model,Models with three to six classes,"Lowest BIC, so two classes preferred",
Pa0b141f8ffac:FI5,2,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,"Preference heterogeneity, expressed as latent class shares and random parameter standard deviations",0.550 / 0.450,class share,975 respondents,,Latent class 1 and class 2,,"Class 1 ordered preferences, class 2 less clear pattern",
Pa0b141f8ffac:FI7,1,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported EQ-5D-5L and ASCOT utility scores and dimension level distributions in the sample,0.773,EQ-5D-5L utility score,975 respondents,,"Whole sample, Australian EQ-5D-5L value set",,Lower than ASCOT score,SD 0.23
Pa0b141f8ffac:FI7,2,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported EQ-5D-5L and ASCOT utility scores and dimension level distributions in the sample,0.846,ASCOT utility score,975 respondents,,"Whole sample, UK ASCOT value set",,Higher than EQ-5D-5L score,SD 0.16
Pa0b141f8ffac:FI7,3,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported EQ-5D-5L and ASCOT utility scores and dimension level distributions in the sample,431 (44.2%),respondents with a self-reported long-term condition,975 respondents,,Whole sample,,,
Pa0b141f8ffac:FI8,1,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported difficulty of the choice tasks and survey completion times,13%,respondents agreeing the task was difficult,118 pilot respondents,,Pilot launch,,Low reported difficulty,
Pa0b141f8ffac:FI8,2,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported difficulty of the choice tasks and survey completion times,17%,respondents agreeing it was difficult to imagine the scenarios,118 pilot respondents,,Pilot launch,,,
Pa0b141f8ffac:FI8,3,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported difficulty of the choice tasks and survey completion times,13%,respondents agreeing it was difficult to tell the descriptions apart,118 pilot respondents,,Pilot launch,,,
Pa0b141f8ffac:FI8,4,doi:10.1016/j.socscimed.2019.05.032,10.1016/j.socscimed.2019.05.032,2019,Self-reported difficulty of the choice tasks and survey completion times,"26 minutes 24 seconds mean, 22 minutes 12 seconds median",survey completion time,975 respondents,,Full sample,,,
Pa0c1b9d06174:F1,1,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,,35,initial items,,Before expert panel input,,,,
Pa0c1b9d06174:F1,2,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,,26,candidate items,,After expert panel input,,,,
Pa0c1b9d06174:F2,1,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,Importance rating and consensus status of candidate reporting items,16,respondents,approximately 70 members,,,,,
Pa0c1b9d06174:F2,2,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,Importance rating and consensus status of candidate reporting items,22,items rated required by >50%,26 candidate items,,,,,
Pa0c1b9d06174:F2,3,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,Importance rating and consensus status of candidate reporting items,19,items rated required by >75% of participants,26 candidate items,,,,,
Pa0c1b9d06174:F2,4,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,Importance rating and consensus status of candidate reporting items,11,items rated required by >90% of participants,26 candidate items,,,,,
Pa0c1b9d06174:F3,1,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,,21,final items,,Final checklist,,,,
Pa0c1b9d06174:F3,2,doi:10.1007/s40273-015-0292-9,10.1007/s40273-015-0292-9,2015,,7,sections,,Final checklist,,,,
Pa0d882d348de:F10,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Number of model parameters required relative to a full set of level-by-level 2-way interactions,54% and 81% fewer parameters,Percent parameter reduction,,,"cTTO heteroskedastic Tobit model with fixed parameters, EQ-5D-3L and EQ-5D-5L",Full set of 2-way level interactions,Reduction,
Pa0d882d348de:F10,2,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Number of model parameters required relative to a full set of level-by-level 2-way interactions,87% and 98% fewer parameters,Percent parameter reduction,,,"Latent-scale DCE mixed logit with random parameters, EQ-5D-3L and EQ-5D-5L",Full set of 2-way level interactions,Reduction,
Pa0d882d348de:F10,3,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Number of model parameters required relative to a full set of level-by-level 2-way interactions,88% and 99% fewer parameters,Percent parameter reduction,,,"DCE with duration mixed logit with random parameters, EQ-5D-3L and EQ-5D-5L",Full set of 2-way level interactions,Reduction,
Pa0d882d348de:F2,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Statistical model fit measured by the Watanabe-Akaike information criterion,14 942,WAIC,,,Optimal scaling Tobit model with full 2-way interactions,Main-effects model WAIC 15 078 and N3 model WAIC 14 990,Lower is better,
Pa0d882d348de:F5,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",-0.39,Utility value,,,Main-effects optimal scaling cTTO model,,,
Pa0d882d348de:F5,2,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",-0.23,Utility value,,,cTTO model with full 2-way interactions,Main-effects model value -0.39,Higher (less negative),
Pa0d882d348de:F6,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Statistical model fit measured by the Watanabe-Akaike information criterion,55 001,WAIC,,,Latent-scale DCE mixed logit with full 2-way interactions,Main-effects WAIC 55 390 and N3 model WAIC 55 387,Lower is better,
Pa0d882d348de:F7,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,Statistical model fit measured by the Watanabe-Akaike information criterion,15 531,WAIC,,,DCE with duration mixed logit with full 2-way interactions,Main-effects WAIC 16 043 and N45 model WAIC 15 873,Lower is better,
Pa0d882d348de:F8,1,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",-1.34,Utility value on the QALY scale,,,Main-effects DCE with duration model,,,
Pa0d882d348de:F8,2,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",-0.10,Utility value on the QALY scale,,,DCE with duration model with full 2-way interactions,Main-effects model value -1.34,Higher (less negative),
Pa0d882d348de:F8,3,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",0.043 (SD 0.007),Annual exponential discount rate,,,Main-effects DCE with duration model,,,95% credible interval excludes 0
Pa0d882d348de:F8,4,doi:10.1016/j.jval.2022.10.008,10.1016/j.jval.2022.10.008,2022,"Estimated EQ-5D health state values, including the value of the worst health state (pits) on the QALY scale",0.019 (SD 0.008),Annual exponential discount rate,,,DCE with duration model with full 2-way interactions,Main-effects model rate 0.043,Lower,95% credible interval excludes 0
Pa16afb486584:F5,1,doi:10.1007/s11136-021-02802-8,10.1007/s11136-021-02802-8,2021,,7,participants,17 participants,Ambulatory-assessment period,,,Completed every alert,
Pa16afb486584:F5,2,doi:10.1007/s11136-021-02802-8,10.1007/s11136-021-02802-8,2021,,10,participants,17 participants,Ambulatory-assessment period,,,Missed 1-10 alerts,
Pa16afb486584:F5,3,doi:10.1007/s11136-021-02802-8,10.1007/s11136-021-02802-8,2021,,7.4,percent missing responses per person,,Ambulatory-assessment period,Mean,,,Range 0-45.5%
